step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
25,CASH_OUT,5067.4,C0001570,442.95,189.58,M0001389,25.18,4991.23,0,0,Sarah Jackson
26,TRANSFER,534.68,C0001420,2858.19,2831.46,M0001384,206.44,730.43,0,0,John Anderson
27,DEBIT,4139.51,C0000562,1006.87,799.89,M0000048,31270.35,35327.07,0,0,Jessica Moore
28,CASH_OUT,607.07,C0001196,21028.81,20998.46,M0000593,4869.35,5464.28,0,0,Joseph Hernandez
29,TRANSFER,2028.05,C0000926,47.06,0.0,M0000436,1182.53,3170.02,0,0,Thomas Lopez
30,DEBIT,136.29,C0001402,969.34,962.53,M0001650,960.72,1094.28,0,0,Karen Brown
31,CASH_OUT,2037.16,C0000794,8264.79,8162.93,M0001588,1312.47,3308.89,0,0,Patricia Wilson
32,DEBIT,634.64,C0001039,145.58,113.85,M0001004,25635.7,26257.65,0,0,Linda Wilson
33,TRANSFER,2303.97,C0000595,83.81,0.0,M0001049,1451.84,3709.73,0,0,Richard Davis
34,CASH_OUT,323.69,C0000902,984.78,968.6,M0000963,899.34,1216.56,0,0,Barbara Johnson
35,PAYMENT,266.85,C0000968,165.61,0.0,M0000171,5395.76,5657.27,0,0,Joseph Miller
36,CASH_OUT,267.13,C0000334,3015.34,3001.98,M0000717,5643.53,5905.32,0,0,Susan Brown
37,CASH_OUT,242.73,C0000467,286.83,274.69,M0000380,95.01,332.89,0,0,Mary Jones
38,DEBIT,21205.12,C0000193,87542.35,86482.09,M0001394,424.56,21205.58,0,0,Elizabeth Garcia
39,DEBIT,273.87,C0000889,21721.35,21707.66,M0001569,571.56,839.95,0,0,Joseph Davis
40,CASH_OUT,1559.24,C0000633,454.66,376.7,M0000999,1263.3,2791.36,0,0,Barbara Lopez
41,DEBIT,9714.45,C0001097,3081.04,2595.32,M0000042,150.01,9670.17,0,0,James Jackson
42,PAYMENT,278.26,C0001059,3492.2,3213.94,M0000816,25516.94,25789.63,0,0,James Brown
43,PAYMENT,437.37,C0000788,21001.34,20563.97,M0000445,4733.98,5162.6,0,0,Patricia Johnson
44,DEBIT,144.79,C0000672,6637.1,6629.86,M0001198,2343.7,2485.59,0,0,Jennifer Brown
45,TRANSFER,228.72,C0001561,5509.67,5498.23,M0000044,5624.8,5848.95,0,0,Linda Johnson
46,PAYMENT,33.06,C0000817,1562.27,1529.21,M0000337,114.98,147.38,0,0,Robert Davis
47,DEBIT,8864.61,C0001292,3133.41,2690.18,M0001073,8292.82,16980.14,0,0,Elizabeth Lopez
48,DEBIT,1331.09,C0000758,1258.73,1192.18,M0000406,5157.74,6462.21,0,0,Sarah Miller
49,PAYMENT,45105.29,C0000317,172125.23,127019.94,M0000661,4691.75,48894.93,0,0,Barbara Williams
50,PAYMENT,220.59,C0000890,7874.18,7653.59,M0000248,2591.2,2807.38,0,0,Robert Hernandez
51,TRANSFER,371.92,C0001475,14679.04,14660.44,M0001564,440.8,805.28,0,0,Michael Smith
52,PAYMENT,190.32,C0000961,11.89,0.0,M0000122,584.91,771.42,0,0,Sarah Miller
53,PAYMENT,1269.93,C0001334,5857.87,4587.94,M0001183,3740.8,4985.33,0,0,David Martinez
54,DEBIT,809.98,C0001107,50189.45,50148.95,M0001491,2289.7,3083.48,0,0,David Taylor
55,CASH_OUT,456.31,C0000652,1556.62,1533.8,M0001423,188.29,635.47,0,0,Michael Jackson
56,CASH_OUT,227.91,C0001631,6066.83,6055.43,M0000551,640.67,864.02,0,0,Sarah Gonzalez
57,PAYMENT,40710.78,C0000842,748.64,0.0,M0000385,1643.53,41540.09,0,0,Mary Smith
58,CASH_OUT,772.28,C0000495,2172.86,2134.25,M0000037,1484.78,2241.61,0,0,Linda Thomas
59,DEBIT,1317.27,C0001345,849.16,783.3,M0001585,287.81,1578.73,0,0,Robert Jackson
60,TRANSFER,419.59,C0001452,1801.39,1780.41,M0000113,438.25,849.45,0,0,Joseph Garcia
61,PAYMENT,1343.06,C0000296,10779.3,9436.24,M0000048,3831.75,5147.95,0,0,William Thomas
62,TRANSFER,6140.49,C0000239,10994.98,10687.96,M0001406,1614.01,7631.69,0,0,Thomas Williams
63,PAYMENT,77.04,C0000134,2671.24,2594.2,M0001013,4894.25,4969.75,0,0,Patricia Gonzalez
64,DEBIT,173.28,C0000151,3453.88,3445.22,M0001006,25905.38,26075.19,0,0,Linda Martin
65,DEBIT,10.69,C0000347,839.17,838.64,M0000948,24.31,34.79,0,0,Sarah Miller
66,CASH_OUT,1950.78,C0000390,73.25,0.0,M0000859,1592.79,3504.55,0,0,Joseph Gonzalez
67,PAYMENT,5825.72,C0000930,42819.06,36993.34,M0001265,634.45,6343.66,0,0,Richard Thomas
68,TRANSFER,81894.88,C0000096,8989.4,4894.66,M0000158,1839.08,82096.06,0,0,Elizabeth Brown
69,TRANSFER,558.54,C0000736,21512.35,21484.42,M0000959,572.97,1120.34,0,0,William Jackson
70,PAYMENT,1427.99,C0000613,1116.58,0.0,M0001163,30800.19,32199.62,0,0,Linda Garcia
71,CASH_OUT,328.96,C0000672,3665.22,3648.77,M0000084,530.62,853.0,0,0,Jennifer Brown
72,TRANSFER,163.21,C0001437,54.65,46.49,M0000541,865.84,1025.79,0,0,Karen Johnson
73,DEBIT,976.94,C0000803,414.21,365.36,M0001197,1344.51,2301.91,0,0,Jessica Hernandez
74,DEBIT,2788.61,C0000363,123.18,0.0,M0001116,636.93,3369.77,0,0,Thomas Hernandez
75,TRANSFER,69.22,C0000841,7131.07,7127.61,M0001513,2095.95,2163.79,0,0,Jennifer Rodriguez
76,PAYMENT,179485.37,C0001422,128819.15,0.0,M0000729,2897.05,178792.71,0,0,Barbara Johnson
77,TRANSFER,7247.2,C0000418,8295.51,7933.15,M0001253,55826.96,62929.22,0,0,Sarah Davis
78,CASH_OUT,12777.16,C0000540,193134.09,192495.23,M0001584,15363.57,27885.19,0,0,Patricia Lopez
79,TRANSFER,4219.44,C0000732,3303.62,3092.65,M0001569,354.55,4489.6,0,0,William Gonzalez
80,CASH_OUT,2600.37,C0001458,548.9,418.88,M0001292,51444.84,53993.2,0,0,William Rodriguez
81,TRANSFER,287.48,C0000279,3825.63,3811.26,M0000167,152.23,433.96,0,0,James Jones
82,DEBIT,2914.77,C0000776,830.58,684.84,M0000706,761.98,3618.45,0,0,Elizabeth Garcia
83,CASH_OUT,8101.44,C0000001,7589.73,7184.66,M0000368,125.27,8064.68,0,0,Elizabeth Garcia
84,DEBIT,95.35,C0000360,1729.41,1724.64,M0000151,5075.84,5169.28,0,0,James Martinez
85,CASH_OUT,229.15,C0000933,34340.19,34328.73,M0001488,1725.76,1950.33,0,0,Richard Lopez
86,TRANSFER,11442.82,C0001543,751.93,179.79,M0001510,2633.78,13847.74,0,0,David Davis
87,PAYMENT,15.04,C0000682,9826.62,9811.58,M0000991,4185.54,4200.28,0,0,David Garcia
88,TRANSFER,76.25,C0000752,717.11,713.3,M0000720,4504.09,4578.82,0,0,Susan Taylor
89,TRANSFER,1842.11,C0000309,769728.46,769636.35,M0001567,1482.91,3288.18,0,0,Elizabeth Hernandez
90,TRANSFER,7184.72,C0001564,1119.97,760.73,M0000006,2671.32,9712.35,0,0,Joseph Jackson
91,PAYMENT,75.84,C0001343,735.87,660.03,M0000012,34.51,108.83,0,0,Elizabeth Hernandez
92,TRANSFER,205.41,C0001186,486.28,476.01,M0000987,384.44,585.74,0,0,Jennifer Thomas
93,CASH_OUT,25307.02,C0000254,14873.06,13607.71,M0000459,528.02,25328.9,0,0,James Taylor
94,TRANSFER,120077.66,C0000990,151.47,0.0,M0000858,279.45,117955.56,0,0,Thomas Martin
95,PAYMENT,38.3,C0000078,9312.84,9274.54,M0000206,8.18,45.71,0,0,Sarah Williams
96,CASH_OUT,2112.88,C0000335,7475.06,7369.42,M0001044,130.03,2200.65,0,0,Michael Hernandez
97,CASH_OUT,985.24,C0001105,19964.18,19914.92,M0000426,808.19,1773.73,0,0,Joseph Anderson
98,CASH_OUT,2082.96,C0001479,1185.36,1081.21,M0001617,173.56,2214.86,0,0,John Jones
99,PAYMENT,1646.8,C0001420,6907.74,5260.94,M0001099,3958.31,5572.17,0,0,John Anderson
100,CASH_OUT,519.73,C0000836,623.89,597.9,M0000095,5095.58,5604.92,0,0,Karen Martinez
101,TRANSFER,38109.09,C0000792,2237.9,332.45,M0000067,1123.95,38470.86,0,0,Susan Anderson
102,TRANSFER,5887.74,C0001118,52826.39,52532.0,M0000377,311.42,6081.41,0,0,Patricia Jones
103,CASH_OUT,11394.48,C0000592,3259.01,2689.29,M0000481,986.94,12153.53,0,0,Karen Garcia
104,CASH_OUT,701.09,C0000243,719.07,684.02,M0000084,1743.93,2431.0,0,0,Charles Hernandez
105,DEBIT,4550.14,C0000747,603.14,375.63,M0000185,1248.72,5707.86,0,0,Joseph Williams
106,PAYMENT,285.11,C0001600,8788.51,8503.4,M0000061,509.6,789.01,0,0,Susan Taylor
107,DEBIT,11944.34,C0000173,2218.1,1620.88,M0001019,26194.54,37899.99,0,0,Robert Gonzalez
108,TRANSFER,9.85,C0000773,2769.9,2769.41,M0000889,10249.69,10259.34,0,0,Sarah Davis
109,PAYMENT,19102.09,C0001209,2386.76,0.0,M0000319,147.33,18867.38,0,0,Susan Hernandez
110,DEBIT,4945.69,C0000694,15813.31,15566.03,M0000404,1523.99,6370.77,0,0,Elizabeth Davis
111,PAYMENT,31.8,C0001212,2391.47,2359.67,M0000371,2245.46,2276.62,0,0,Thomas Miller
112,PAYMENT,9632.33,C0001047,7741.43,0.0,M0001013,19671.13,29110.81,0,0,Jennifer Johnson
113,TRANSFER,2130.13,C0001130,101.27,0.0,M0000837,9024.15,11111.68,0,0,Sarah Thomas
114,CASH_OUT,598.63,C0000404,1393.01,1363.08,M0000993,1499.76,2086.42,0,0,Joseph Garcia
115,PAYMENT,230.43,C0001131,7973.51,7743.08,M0001178,2555.67,2781.49,0,0,Richard Anderson
116,CASH_OUT,273.08,C0000528,1372.83,1359.18,M0000610,137.14,404.76,0,0,James Wilson
117,TRANSFER,43125.5,C0000699,19816.75,17660.47,M0001612,5498.79,47761.78,0,0,Elizabeth Smith
118,PAYMENT,582.12,C0000713,37354.56,36772.44,M0001648,765.81,1336.29,0,0,David Moore
119,TRANSFER,28.25,C0000607,2008.98,2007.57,M0001622,23537.89,23565.58,0,0,Mary Davis
120,CASH_OUT,7437.26,C0000296,249310.29,248938.43,M0000283,176.47,7464.98,0,0,William Thomas
121,CASH_OUT,23.5,C0000510,10019.8,10018.62,M0001125,452.59,475.62,0,0,Richard Martin
122,CASH_OUT,27142.02,C0000905,1771.93,414.83,M0000406,5234.21,31833.39,0,0,Thomas Smith
123,TRANSFER,3110.49,C0001022,3800.44,3644.92,M0000252,1082.84,4131.12,0,0,Thomas Rodriguez
124,DEBIT,11844.07,C0000125,360082.23,359490.03,M0001611,294.74,11901.93,0,0,Elizabeth Taylor
125,DEBIT,25119.96,C0001435,2273.11,1017.11,M0000700,3659.49,28277.05,0,0,James Williams
126,TRANSFER,378.46,C0001046,11213.39,11194.47,M0000020,516.86,887.75,0,0,Mary Hernandez
127,PAYMENT,2149.77,C0001524,199538.03,197388.26,M0001024,382.17,2488.94,1,1,Jessica Jackson
128,TRANSFER,45.14,C0001403,1144.38,1142.12,M0001483,46363.63,46407.87,0,0,Karen Anderson
129,CASH_OUT,11456.67,C0000869,937.95,365.12,M0001654,1599.41,12826.95,0,0,John Miller
130,PAYMENT,264.79,C0000784,357.73,92.94,M0001104,259.35,518.84,0,0,Richard Garcia
131,TRANSFER,1738.44,C0001167,796.6,709.68,M0000064,1381.07,3084.74,0,0,Jessica Moore
132,DEBIT,377.1,C0001192,1559.82,1540.96,M0000641,311.07,680.63,0,0,Mary Garcia
133,CASH_OUT,6.19,C0000014,1525.44,1525.13,M0001486,2280.14,2286.21,0,0,Linda Jackson
134,PAYMENT,3414.53,C0001244,8174.27,4759.74,M0000907,1242.09,4588.33,0,0,Karen Williams
135,CASH_OUT,363.03,C0000201,69186.32,69168.17,M0000636,23172.56,23528.33,0,0,Susan Davis
136,PAYMENT,633.13,C0000238,1190.69,557.56,M0000953,2872.01,3492.48,0,0,David Rodriguez
137,TRANSFER,887.68,C0000169,3349.33,3304.95,M0001040,2254.35,3124.28,0,0,James Lopez
138,DEBIT,1958.99,C0000090,72145.79,72047.84,M0001262,1344.98,3264.79,0,0,Joseph Smith
139,PAYMENT,39.23,C0000592,6578.86,6539.63,M0001459,1952.56,1991.01,0,0,Karen Garcia
140,PAYMENT,3707.2,C0000750,60.37,0.0,M0001240,579.11,4212.17,0,0,Jessica Miller
141,CASH_OUT,3514.92,C0001256,1290.6,1114.85,M0000789,227.22,3671.84,0,0,Linda Smith
142,CASH_OUT,1880.87,C0000163,1948.38,1854.34,M0001043,15968.31,17811.56,0,0,James Taylor
143,TRANSFER,3299.57,C0001054,3152.64,2987.66,M0000725,3254.47,6488.05,0,0,Linda Lopez
144,CASH_OUT,205.15,C0001105,84005.38,83995.12,M0000004,1057.99,1259.04,0,0,Joseph Anderson
145,CASH_OUT,308.97,C0000637,2714.81,2699.36,M0000064,408.19,710.98,0,0,Richard Thomas
146,PAYMENT,291.16,C0000500,84.92,0.0,M0001455,26827.7,27113.04,0,0,Linda Lopez
147,PAYMENT,1310.96,C0001176,25885.23,24574.27,M0001033,354.9,1639.64,0,0,David Martin
148,PAYMENT,206.81,C0000316,6147.85,5941.04,M0001408,648.67,851.34,0,0,Barbara Jackson
149,PAYMENT,2549.62,C0001252,133.43,0.0,M0001033,401.11,2899.74,0,0,Richard Gonzalez
150,TRANSFER,94.51,C0001434,8732.05,8727.32,M0000906,710.54,803.16,0,0,Jennifer Jackson
151,CASH_OUT,6813.86,C0000551,3968.9,3628.21,M0001100,2527.75,9205.33,0,0,Karen Thomas
152,TRANSFER,6685.67,C0000784,726.03,391.75,M0000940,948.02,7499.98,0,0,Richard Garcia
153,CASH_OUT,10258.71,C0000404,63879.2,63366.26,M0000930,453.94,10507.48,0,0,Joseph Garcia
154,DEBIT,8589.61,C0000366,49.8,0.0,M0001631,1081.32,9499.14,0,0,David Miller
155,PAYMENT,28388.48,C0000955,32.59,0.0,M0000978,5825.89,33646.6,0,0,Richard Wilson
156,PAYMENT,32974.44,C0000713,355.9,0.0,M0000351,338.21,32653.16,0,0,David Moore
157,CASH_OUT,644.6,C0000101,1368.59,1336.36,M0001222,33.67,665.38,0,0,David Thomas
158,TRANSFER,1808.2,C0000467,515.16,424.75,M0000077,3984.8,5756.84,0,0,Mary Jones
159,CASH_OUT,7584.82,C0001279,72.38,0.0,M0000361,1535.71,8968.83,0,0,John Rodriguez
160,PAYMENT,480.64,C0000895,2025.68,1545.04,M0001630,32551.31,33022.34,0,0,Michael Thomas
161,TRANSFER,1034.87,C0000157,1622.1,1570.36,M0001311,683.41,1697.58,0,0,Sarah Gonzalez
162,CASH_OUT,13.24,C0001184,728.46,727.8,M0000807,777.47,790.45,0,0,Jessica Garcia
163,TRANSFER,2577.82,C0001372,8742.1,8613.21,M0000803,32156.39,34682.65,0,0,Karen Jackson
164,CASH_OUT,63.94,C0001462,47650.42,47647.22,M0000342,1839.06,1901.72,0,0,John Thomas
165,PAYMENT,147.86,C0000001,479.04,331.18,M0001576,2768.45,2913.35,0,0,Elizabeth Garcia
166,CASH_OUT,25.76,C0000799,22350.18,22348.89,M0000640,238.31,263.55,0,0,Charles Wilson
167,DEBIT,200.41,C0000348,2177.33,2167.31,M0000317,595.97,792.37,0,0,Michael Rodriguez
168,PAYMENT,12422.54,C0000406,3066.99,0.0,M0000565,10795.01,22969.1,0,0,Richard Wilson
169,DEBIT,3423.43,C0000135,804788.7,804617.53,M0000782,753.04,4108.0,0,0,John Jackson
170,TRANSFER,163952.28,C0000241,650.11,0.0,M0001338,10593.99,171267.22,0,0,David Moore
171,TRANSFER,924.31,C0000295,57053.32,57007.1,M0001243,1185.81,2091.63,0,0,James Johnson
172,TRANSFER,34.58,C0001139,3703.43,3701.7,M0001626,38.74,72.63,0,0,Mary Wilson
173,DEBIT,3097.4,C0001235,2216.96,2062.09,M0000064,2642.37,5677.82,0,0,Patricia Martin
174,TRANSFER,1157.22,C0001057,57594.23,57536.37,M0000444,589.21,1723.29,0,0,David Taylor
175,TRANSFER,1107.97,C0000084,13658.15,13602.75,M0001357,7494.87,8580.68,0,0,Robert Williams
176,DEBIT,499.37,C0001157,157.83,132.86,M0000316,1771.91,2261.29,0,0,Elizabeth Davis
177,TRANSFER,26694.72,C0001288,8646.91,7312.17,M0000537,65.19,26226.02,0,0,William Taylor
178,PAYMENT,8496.88,C0000581,5958.49,0.0,M0000438,9049.94,17376.88,0,0,Jessica Miller
179,TRANSFER,17272.8,C0000429,5580.01,4716.37,M0001388,55.98,16983.32,0,0,Elizabeth Hernandez
180,TRANSFER,12.53,C0001397,8765.5,8764.87,M0000976,636.23,648.51,0,0,Patricia Jones
181,PAYMENT,1500.99,C0000602,201.81,0.0,M0000062,483.02,1953.99,0,0,Thomas Miller
182,PAYMENT,7302.33,C0000708,335426.28,328123.95,M0001594,605.21,7761.49,0,0,Michael Johnson
183,PAYMENT,708.4,C0001523,5852.23,5143.83,M0000789,4152.61,4846.84,0,0,John Moore
184,CASH_OUT,4233.11,C0001368,6780.28,6568.62,M0000397,7.94,4156.39,0,0,Richard Rodriguez
185,PAYMENT,1293.23,C0000633,121.94,0.0,M0000066,3723.81,4991.18,0,0,Barbara Lopez
186,DEBIT,1710.72,C0000695,298.82,213.28,M0001264,450.8,2127.31,0,0,Barbara Hernandez
187,TRANSFER,18646.73,C0001597,7101.59,6169.25,M0000936,74.66,18348.46,0,0,Robert Jackson
188,DEBIT,10060.57,C0000211,15305.94,14802.91,M0001484,3941.28,13800.64,0,0,Barbara Williams
189,TRANSFER,3.57,C0001210,17807.41,17807.23,M0000429,2236.05,2239.55,0,0,Joseph Wilson
190,PAYMENT,966.46,C0001528,677.85,0.0,M0000227,768.24,1715.37,0,0,Jennifer Rodriguez
191,DEBIT,445.78,C0001009,1457.29,1435.0,M0000791,440.81,877.67,0,0,Linda Garcia
192,PAYMENT,159.74,C0000779,2036.54,1876.8,M0000242,12231.46,12388.01,0,0,Jessica Jackson
193,TRANSFER,1682.42,C0000271,2519.96,2435.84,M0000903,2118.4,3767.17,0,0,Joseph Thomas
194,CASH_OUT,3943.93,C0001368,5106.81,4909.61,M0000593,1200.42,5065.47,0,0,Richard Rodriguez
195,CASH_OUT,1595.56,C0001343,21532.99,21453.21,M0000040,584.88,2148.53,0,0,Elizabeth Hernandez
196,PAYMENT,72782.1,C0000613,7706.55,0.0,M0000289,52591.22,123917.68,0,0,Linda Garcia
197,PAYMENT,19742.49,C0001120,776.69,0.0,M0000435,181.95,19529.59,0,0,Mary Martinez
198,DEBIT,930.65,C0001018,569.03,522.5,M0000712,1158.13,2070.17,0,0,Karen Martin
199,DEBIT,126.54,C0000269,4002.12,3995.79,M0000465,5230.74,5354.75,0,0,Patricia Lopez
200,PAYMENT,883.08,C0000827,8292.12,7409.04,M0001082,447.71,1313.13,0,0,Elizabeth Thomas
201,PAYMENT,199.56,C0000051,1769.7,1570.14,M0000890,2273.25,2468.82,0,0,Jessica Martin
202,CASH_OUT,4225.89,C0000183,14753.77,14542.48,M0000544,342.18,4483.55,0,0,Charles Rodriguez
203,CASH_OUT,3411.12,C0001081,8997.98,8827.42,M0000738,479353.23,482696.13,0,0,Karen Jones
204,PAYMENT,374.53,C0001546,38305.96,37931.43,M0001292,80.42,447.46,0,0,Linda Taylor
205,CASH_OUT,322.9,C0001033,30751.41,30735.26,M0001050,18013.16,18329.6,0,0,Jennifer Taylor
206,PAYMENT,2909.09,C0000273,1035.98,0.0,M0000017,15910.56,18761.47,0,0,Jennifer Anderson
207,CASH_OUT,4656.71,C0000254,7025.67,6792.83,M0000832,322.42,4886.0,0,0,James Taylor
208,TRANSFER,3117.31,C0001495,5130.6,4974.73,M0001242,1414.46,4469.42,0,0,Barbara Johnson
209,TRANSFER,435.31,C0001390,345.39,323.62,M0001441,5529.47,5956.07,0,0,David Martinez
210,DEBIT,826.34,C0000983,97358.29,97316.97,M0000337,72.74,882.55,0,0,Linda Moore
211,CASH_OUT,468.8,C0000959,658.53,635.09,M0001456,401.58,861.0,0,0,Robert Jones
212,PAYMENT,1822.73,C0000012,6411.08,4588.35,M0000877,329.93,2116.21,0,0,Mary Smith
213,PAYMENT,856.52,C0001201,5961.57,5105.05,M0001276,1377.07,2216.46,0,0,Charles Smith
214,PAYMENT,1187.52,C0001143,64961.37,63773.85,M0000857,6.65,1170.42,0,0,Richard Garcia
215,CASH_OUT,658.23,C0000432,1639.32,1606.41,M0001609,40689.99,41335.06,0,0,Joseph Jackson
216,CASH_OUT,3304.99,C0000281,573.74,408.49,M0000270,3225.45,6464.34,0,0,Susan Moore
217,TRANSFER,99.37,C0001553,6672.4,6667.43,M0001156,1630.65,1728.03,0,0,James Martin
218,DEBIT,47.84,C0000198,1427.21,1424.82,M0001338,755.26,802.14,0,0,Elizabeth Brown
219,PAYMENT,881.02,C0000400,5806.02,4925.0,M0000737,1052.41,1915.81,0,0,Michael Jones
220,TRANSFER,6243.8,C0001091,720.99,408.8,M0001662,1536.48,7655.4,0,0,Jessica Anderson
221,CASH_OUT,252.4,C0001261,1931.74,1919.12,M0000831,6895.44,7142.79,0,0,William Thomas
222,DEBIT,58.08,C0000598,340.1,337.2,M0000905,6602.67,6659.59,0,0,Jessica Thomas
223,TRANSFER,212.35,C0000062,71.36,60.74,M0001382,244.24,452.34,0,0,David Jackson
224,CASH_OUT,292.49,C0000163,9813.1,9798.48,M0000347,2173.01,2459.65,0,0,James Taylor
225,DEBIT,9781.07,C0000651,6754.61,6265.56,M0000795,57081.43,66666.88,0,0,David Martinez
226,CASH_OUT,504.98,C0000924,2458.81,2433.56,M0000673,18511.47,19006.35,0,0,Jessica Hernandez
227,PAYMENT,205.37,C0001253,9315.22,9109.85,M0001348,1533.68,1734.94,0,0,James Jackson
228,DEBIT,91.75,C0001353,1189.18,1184.59,M0000780,28687.32,28777.24,0,0,David Miller
229,DEBIT,4250.17,C0000823,95166.02,94953.51,M0000142,3000.74,7165.91,0,0,Patricia Moore
230,CASH_OUT,6974.01,C0001613,230907.44,230558.74,M0000422,2966.4,9800.93,0,0,Patricia Williams
231,DEBIT,1893.09,C0000838,7102.33,7007.68,M0001624,419.11,2274.34,0,0,Barbara Wilson
232,TRANSFER,243.71,C0000095,270.79,258.6,M0001474,2091.0,2329.84,0,0,John Lopez
233,TRANSFER,199.11,C0000299,2359.46,2349.5,M0000576,5588.22,5783.35,0,0,Barbara Martinez
234,DEBIT,161.71,C0000619,7673.65,7665.56,M0000321,5371.32,5529.8,0,0,Elizabeth Gonzalez
235,CASH_OUT,1096.69,C0001556,355.29,300.46,M0001056,52134.17,53208.93,0,0,Susan Martinez
236,PAYMENT,2213.26,C0001136,30424.13,28210.87,M0000405,65.54,2234.53,0,0,Charles Martin
237,PAYMENT,457.21,C0000782,1465.43,1008.22,M0001404,98.4,546.47,0,0,Richard Garcia
238,TRANSFER,343.01,C0000798,56328.38,56311.23,M0000826,892.76,1228.91,0,0,Robert Johnson
239,TRANSFER,4205.59,C0001402,1500.95,1290.67,M0000766,87.96,4209.44,0,0,Karen Brown
240,CASH_OUT,606.09,C0001071,184.57,154.27,M0001187,258.3,852.27,0,0,Michael Jones
241,PAYMENT,6213.55,C0000910,3953.99,0.0,M0001464,10317.1,16406.38,0,0,Sarah Brown
242,CASH_OUT,2435.57,C0001579,194.08,72.3,M0001056,367.34,2754.2,0,0,Susan Davis
243,CASH_OUT,438.5,C0000856,211.76,189.83,M0001263,102.85,532.58,0,0,Thomas Jackson
244,TRANSFER,498.24,C0001076,219.23,194.32,M0000395,36308.54,36796.82,0,0,William Martin
245,TRANSFER,627.57,C0000275,54261.24,54229.86,M0001163,179.55,794.57,0,0,James Taylor
246,DEBIT,29006.61,C0001600,20959.63,19509.3,M0000052,1922.79,30349.27,0,0,Susan Taylor
247,TRANSFER,84376.26,C0000050,1006.77,0.0,M0000961,9332.19,92020.92,0,0,Patricia Smith
248,DEBIT,1935.28,C0000979,25117.75,25020.99,M0000330,94.05,1990.62,0,0,Jessica Davis
249,PAYMENT,624.0,C0000515,3515.11,2891.11,M0000709,266.61,878.13,0,0,Sarah Johnson
250,CASH_OUT,1018.07,C0000610,269.9,219.0,M0000160,1969.68,2967.39,0,0,Karen Gonzalez
251,TRANSFER,1598.92,C0000016,76858.44,76778.49,M0001227,1203.42,2770.36,0,0,Linda Hernandez
252,PAYMENT,3655.06,C0000163,12538.28,8883.22,M0000738,2633.85,6215.81,0,0,James Taylor
253,CASH_OUT,239.99,C0000644,77.57,65.57,M0001215,3968.74,4203.93,0,0,Sarah Jackson
254,TRANSFER,68.24,C0000295,484.65,481.24,M0000189,748.45,815.33,0,0,James Johnson
