step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
42,TRANSFER,80.28,C0000374,5376.43,5372.42,M0001255,1125.14,1203.81,0,0,Richard Gonzalez
43,CASH_OUT,361.63,C0000462,2273.18,2255.1,M0001155,177.44,531.84,0,0,Jennifer Garcia
44,DEBIT,7100.11,C0000241,34.74,0.0,M0000561,1146.3,8104.41,0,0,David Moore
45,DEBIT,3327.96,C0000179,20769.09,20602.69,M0000179,25.14,3286.54,0,0,Sarah Hernandez
46,PAYMENT,2689.76,C0000606,6090.9,3401.14,M0001432,319.07,2955.03,0,0,Robert Thomas
47,DEBIT,426.6,C0000878,19507.46,19486.13,M0000381,495.48,913.55,0,0,Charles Johnson
48,DEBIT,2533.98,C0000892,34336.55,34209.85,M0000631,6283.26,8766.56,0,0,Richard Lopez
49,CASH_OUT,10642.67,C0001356,6584.0,6051.87,M0000260,1436.76,11866.58,0,0,Michael Gonzalez
50,CASH_OUT,64.81,C0000482,803.2,799.96,M0001646,11847.18,11910.69,0,0,Michael Hernandez
51,CASH_OUT,75.1,C0000327,602.69,598.94,M0001472,377.74,451.34,0,0,Richard Jackson
52,TRANSFER,113.55,C0001119,15882.28,15876.6,M0000794,91.89,203.17,0,0,Barbara Lopez
53,PAYMENT,17.8,C0001106,781.57,763.77,M0001418,4849.33,4866.77,0,0,David Taylor
54,CASH_OUT,2095.97,C0000588,87335.87,87231.07,M0000100,2164.6,4218.65,0,0,Jessica Garcia
55,TRANSFER,9890.17,C0000172,104138.42,103643.91,M0000435,2112.51,11804.88,0,0,Joseph Davis
56,CASH_OUT,358.98,C0001323,6662.92,6644.97,M0001194,39.96,391.76,0,0,Jessica Williams
57,TRANSFER,2689.23,C0001037,1677.85,1543.39,M0000050,174.95,2810.4,0,0,Linda Taylor
58,TRANSFER,4920.06,C0001456,41096.98,40850.98,M0001184,201.57,5023.23,0,0,Jennifer Moore
59,CASH_OUT,620.35,C0000347,88.78,57.76,M0001168,5238.52,5846.46,0,0,Sarah Miller
60,PAYMENT,1017.75,C0001504,13326.59,12308.84,M0001181,2415.22,3412.62,0,0,Joseph Lopez
61,CASH_OUT,7937.54,C0001051,145681.71,145284.83,M0000760,55.22,7834.01,0,0,Thomas Jackson
62,CASH_OUT,203.29,C0000931,897.68,887.52,M0000421,17792.82,17992.04,0,0,Charles Miller
63,DEBIT,11355.82,C0001037,10105.15,9537.36,M0000405,1026.71,12155.41,0,0,Linda Taylor
64,DEBIT,44.16,C0000587,5416.9,5414.69,M0001609,647.2,690.48,0,0,John Rodriguez
65,CASH_OUT,49410.04,C0000960,166.57,0.0,M0000328,1053.26,49475.1,0,0,Jennifer Martin
66,PAYMENT,620.55,C0000064,336.09,0.0,M0000600,7718.1,8326.24,0,0,Elizabeth Thomas
67,PAYMENT,50.94,C0000226,11476.01,11425.07,M0000464,7018.46,7068.38,0,0,Barbara Wilson
68,PAYMENT,46.49,C0000376,99.3,52.81,M0000978,63.8,109.36,0,0,Susan Anderson
69,PAYMENT,9540.58,C0000922,395.49,0.0,M0001124,94.69,9444.46,0,0,Susan Anderson
70,TRANSFER,300.01,C0001214,7087.83,7072.83,M0000037,42425.24,42719.25,0,0,Barbara Taylor
71,PAYMENT,3763.77,C0000101,2010.47,0.0,M0000206,1167.23,4855.72,0,0,David Thomas
72,TRANSFER,823.3,C0000607,2373.47,2332.3,M0001608,13374.33,14181.16,0,0,Mary Davis
73,TRANSFER,6524.2,C0000478,132245.01,131918.8,M0001210,193.4,6587.12,0,0,David Hernandez
74,TRANSFER,28413.67,C0001372,11324.59,9903.91,M0000636,3656.65,31502.05,0,0,Karen Jackson
75,CASH_OUT,15630.51,C0000081,917.3,135.77,M0001072,26.99,15344.89,0,0,Susan Hernandez
76,DEBIT,293.33,C0000588,3285.48,3270.81,M0001004,386.36,673.82,0,0,Jessica Garcia
77,DEBIT,188.63,C0001620,662.57,653.14,M0000954,61.9,246.76,0,0,William Jackson
78,DEBIT,6026.56,C0001252,88.6,0.0,M0000783,59.31,5965.34,0,0,Richard Gonzalez
79,TRANSFER,627.15,C0000830,4984.07,4952.71,M0001357,14437.69,15052.3,0,0,William Smith
80,PAYMENT,1796.15,C0001343,36512.08,34715.93,M0000320,1675.69,3435.92,0,0,Elizabeth Hernandez
81,DEBIT,246.62,C0001291,1246.04,1233.71,M0000976,58872.5,59114.19,0,0,Jennifer Johnson
82,CASH_OUT,102.74,C0000108,2081.81,2076.67,M0000984,4458.81,4559.5,0,0,Elizabeth Moore
83,DEBIT,7292.91,C0000043,911.65,547.0,M0000372,32529.44,39676.49,0,0,Michael Rodriguez
84,TRANSFER,869.76,C0000722,2487.99,2444.5,M0001523,576.35,1428.71,0,0,Robert Martinez
85,DEBIT,9396.34,C0000059,4158.86,3689.04,M0001295,450.76,9659.17,0,0,Jennifer Wilson
86,DEBIT,3719.64,C0001464,8766.67,8580.69,M0001616,209.58,3854.83,0,0,Thomas Garcia
87,CASH_OUT,564.48,C0001085,1151237.92,1151209.7,M0000896,1084.7,1637.89,0,0,Barbara Taylor
88,TRANSFER,7057.77,C0000870,16121.79,15768.9,M0000828,7338.64,14255.25,0,0,Robert Jackson
89,CASH_OUT,14220.48,C0001124,5761.75,5050.73,M0001526,1153.18,15089.25,0,0,Richard Gonzalez
90,TRANSFER,32907.16,C0001533,2478.43,833.07,M0000719,3589.35,35838.37,0,0,Barbara Johnson
91,CASH_OUT,4498.61,C0000725,31207.18,30982.25,M0000639,380.22,4788.86,0,0,William Thomas
92,CASH_OUT,3236.01,C0000822,4113.47,3951.67,M0001487,3568.47,6739.76,0,0,Jessica Anderson
93,CASH_OUT,39.66,C0001215,30315.24,30313.26,M0001344,6025.78,6064.65,0,0,Karen Thomas
94,TRANSFER,3477.8,C0001062,5402.91,5229.02,M0000951,157.37,3565.61,0,0,Thomas Williams
95,TRANSFER,451.73,C0000079,368.18,345.59,M0001388,298.45,741.15,0,0,David Jones
96,PAYMENT,297.41,C0001239,175250.28,174952.87,M0001423,200.26,491.72,0,0,Sarah Thomas
97,CASH_OUT,153.43,C0000144,2347.67,2340.0,M0000282,191.15,341.51,0,0,Mary Garcia
98,CASH_OUT,7953.78,C0000558,102881.25,102483.56,M0001242,37489.14,45283.84,0,0,Charles Taylor
99,CASH_OUT,17885.41,C0001631,1994.77,1100.5,M0001145,2165.78,19693.48,0,0,Sarah Gonzalez
100,CASH_OUT,1157.62,C0000604,1953.69,1895.81,M0001618,7560.83,8695.3,0,0,Elizabeth Johnson
101,PAYMENT,890.37,C0000921,15806.95,14916.58,M0000199,289.28,1161.84,0,0,James Davis
102,PAYMENT,5618.24,C0001189,78775.9,73157.66,M0000188,4413.19,9919.07,0,0,Elizabeth Anderson
103,PAYMENT,4587.96,C0000855,1652.28,0.0,M0000382,1925.32,6421.52,0,0,Susan Thomas
104,TRANSFER,925.79,C0000172,249.53,203.24,M0000163,71063.11,71970.38,0,0,Joseph Davis
105,TRANSFER,19925.83,C0000290,420.04,0.0,M0000394,581.87,20109.18,0,0,Joseph Davis
106,CASH_OUT,507.43,C0000875,5660.81,5635.44,M0001233,33153.67,33650.95,0,0,John Jones
107,PAYMENT,1529.96,C0001406,107.3,0.0,M0001557,914.94,2414.3,0,0,John Johnson
108,TRANSFER,31419.06,C0001616,360.7,0.0,M0000146,1974.24,32764.92,0,0,Patricia Jones
109,DEBIT,3513.76,C0000121,5963.38,5787.69,M0000111,1591.7,5035.18,0,0,Susan Anderson
110,PAYMENT,1116.22,C0001552,65.99,0.0,M0000041,79.79,1173.69,0,0,Karen Taylor
111,PAYMENT,3345.38,C0000044,1667.39,0.0,M0000110,664.7,3943.17,0,0,Patricia Moore
112,TRANSFER,609.69,C0000756,183.97,153.49,M0000291,10508.65,11106.15,0,0,Joseph Brown
113,CASH_OUT,308.91,C0000957,185.58,170.13,M0001387,7420.69,7723.42,0,0,Jessica Miller
114,CASH_OUT,5600.75,C0001420,3704.08,3424.04,M0000135,401.83,5890.56,0,0,John Anderson
115,CASH_OUT,182.18,C0000454,8014.24,8005.13,M0001379,78.96,257.5,0,0,James Moore
116,DEBIT,7419.51,C0001247,3026.87,2655.89,M0000491,1990.35,9261.47,0,0,Thomas Hernandez
117,CASH_OUT,3750.1,C0001279,5917.52,5730.02,M0001143,4443.56,8118.66,0,0,John Rodriguez
118,PAYMENT,2084.23,C0000687,318.89,0.0,M0000577,451.26,2493.81,0,0,Mary Smith
119,PAYMENT,37611.33,C0000575,4210.9,0.0,M0000347,98.21,36957.31,0,0,Linda Martinez
120,DEBIT,1841.35,C0000000,2534.53,2442.46,M0000430,206.72,2011.24,0,0,John Anderson
121,CASH_OUT,2344.66,C0001045,6849.82,6732.59,M0000340,3348.25,5646.02,0,0,Susan Gonzalez
122,TRANSFER,491.55,C0000658,168.1,143.52,M0000783,17099.16,17580.88,0,0,Richard Wilson
123,TRANSFER,681.39,C0000391,47992.4,47958.33,M0000162,4512.93,5180.69,0,0,Mary Brown
124,CASH_OUT,25377.96,C0000011,632.5,0.0,M0000745,2437.49,27307.89,0,0,Richard Thomas
125,CASH_OUT,8770.58,C0000684,6161.72,5723.19,M0000735,282.41,8877.58,0,0,Patricia Brown
126,DEBIT,2022.74,C0000216,118199.05,118097.91,M0000072,450.95,2433.24,0,0,Linda Moore
127,PAYMENT,94.22,C0001434,4690.47,4596.25,M0001640,25.25,117.59,0,0,Jennifer Jackson
128,DEBIT,701.35,C0000677,3258.86,3223.79,M0001339,1293.77,1981.09,0,0,Linda Lopez
129,DEBIT,180.7,C0000760,703.27,694.23,M0001468,16283.8,16460.89,0,0,William Lopez
130,CASH_OUT,1875252.43,C0000759,1335.37,0.0,M0001472,445.22,1838192.6,0,0,Sarah Williams
131,PAYMENT,48.22,C0000301,236.69,188.47,M0000072,2830.95,2878.21,0,0,Karen Brown
132,DEBIT,26.26,C0001508,904.05,902.74,M0000736,2984.86,3010.59,0,0,Barbara Martinez
133,PAYMENT,111.99,C0000990,647.28,535.29,M0000920,21497.94,21607.69,0,0,Thomas Martin
134,CASH_OUT,972.08,C0001239,462.9,414.3,M0001221,654.7,1607.34,0,0,Sarah Thomas
135,CASH_OUT,318.03,C0000118,1259.73,1243.83,M0000179,797.29,1108.96,0,0,Jennifer Jones
136,TRANSFER,12330.83,C0001561,996.58,380.04,M0000626,1523.2,13607.41,0,0,Linda Johnson
137,CASH_OUT,352.86,C0001040,477.94,460.3,M0000216,1345.94,1691.74,0,0,Thomas Anderson
138,TRANSFER,26.05,C0000997,1784.56,1783.26,M0001181,334.31,359.84,0,0,Susan Wilson
139,TRANSFER,405.44,C0000312,11643.97,11623.7,M0001089,232.29,629.62,0,0,Thomas Davis
140,TRANSFER,7445.81,C0001227,1682.17,1309.88,M0001615,2656.77,9953.66,0,0,David Williams
141,CASH_OUT,2140.45,C0001272,3527.05,3420.03,M0001315,580.93,2678.57,0,0,James Jackson
142,DEBIT,4115.37,C0000961,4857.77,4652.0,M0000726,2092.41,6125.47,0,0,Sarah Miller
143,TRANSFER,15674.96,C0000257,307.27,0.0,M0001451,77.33,15438.79,0,0,James Anderson
144,TRANSFER,2.14,C0001404,3402.19,3402.08,M0000196,131225.05,131227.15,0,0,Barbara Garcia
145,DEBIT,58.62,C0001381,11009.35,11006.42,M0001213,6357.26,6414.71,0,0,Linda Jones
146,PAYMENT,143.05,C0000894,1957.73,1814.68,M0000240,275.86,416.05,0,0,Linda Davis
147,PAYMENT,600.27,C0001520,27297.69,26697.42,M0001333,1516.63,2104.89,0,0,Mary Rodriguez
148,TRANSFER,3932.31,C0001114,1194.19,997.57,M0001236,110.73,3964.39,0,0,Charles Johnson
149,DEBIT,24278.28,C0000013,675.38,0.0,M0000875,5527.83,29320.54,0,0,Sarah Martin
150,PAYMENT,640.28,C0001460,7831.39,7191.11,M0000067,95.66,723.13,0,0,Joseph Jackson
151,PAYMENT,36.19,C0001640,232.48,196.29,M0000237,721.81,757.28,0,0,Patricia Davis
152,PAYMENT,560.04,C0000662,770.08,210.04,M0000375,1024.9,1573.74,0,0,William Martinez
153,DEBIT,16806.44,C0000000,9311.02,8470.7,M0000218,32.23,16502.54,0,0,John Anderson
154,TRANSFER,12361.35,C0000996,540.56,0.0,M0001423,155.12,12269.24,0,0,Richard Anderson
155,DEBIT,922.74,C0000061,439.98,393.84,M0001013,1682.3,2586.59,0,0,John Rodriguez
156,DEBIT,15172.58,C0001567,11969.22,11210.59,M0000051,9753.78,24622.91,0,0,Jennifer Johnson
157,DEBIT,144.74,C0001234,497.37,490.13,M0000756,439.48,581.33,0,0,Karen Gonzalez
158,CASH_OUT,4943.69,C0000775,206.69,0.0,M0001218,140.4,4985.22,0,0,Elizabeth Brown
159,TRANSFER,38.97,C0000855,4565.52,4563.57,M0001421,2196.5,2234.69,0,0,Susan Thomas
160,DEBIT,775.75,C0000388,7277.89,7239.1,M0000904,539.76,1299.99,0,0,Linda Miller
161,TRANSFER,850.74,C0001639,42.09,0.0,M0000403,112.21,945.94,0,0,Patricia Lopez
162,TRANSFER,68.79,C0000850,7181.46,7178.02,M0000591,3204.08,3271.49,0,0,David Gonzalez
163,DEBIT,74.12,C0000112,1803.28,1799.57,M0000261,680.74,753.38,0,0,David Smith
164,CASH_OUT,13638.06,C0001570,126.53,0.0,M0001161,2044.57,15409.87,0,0,Sarah Jackson
165,PAYMENT,1250.41,C0001016,137.24,0.0,M0001400,4519.45,5744.85,0,0,Karen Jackson
166,CASH_OUT,41.35,C0001326,4121.18,4119.11,M0000575,1600.64,1641.16,0,0,Patricia Thomas
167,CASH_OUT,1971.42,C0000497,1410.1,1311.53,M0000122,2847.1,4779.09,0,0,Linda Williams
168,DEBIT,143.54,C0000494,100.01,92.83,M0000012,2010.7,2151.37,0,0,Michael Martinez
169,TRANSFER,787.28,C0001307,9277.46,9238.1,M0000696,3404.72,4176.25,0,0,Patricia Garcia
170,CASH_OUT,1334.56,C0000037,611.0,544.27,M0000647,2334.6,3642.47,0,0,Patricia Brown
171,CASH_OUT,1369.15,C0001508,24666.53,24598.07,M0001504,93826.57,95168.34,0,0,Barbara Martinez
172,TRANSFER,57.34,C0000697,275.28,272.41,M0000171,129.09,185.28,0,0,David Martin
173,DEBIT,36872.2,C0000915,11011.58,9167.97,M0001001,11997.96,48132.72,0,0,James Johnson
174,CASH_OUT,7670.62,C0001210,284.85,0.0,M0000283,74.56,7591.77,0,0,Joseph Wilson
175,TRANSFER,15485.04,C0001270,414494.36,413720.11,M0000362,41.26,15216.6,0,0,Joseph Jones
176,TRANSFER,671.13,C0000068,7209.16,7175.6,M0000793,115.82,773.53,1,0,Richard Moore
177,DEBIT,142.35,C0000435,66372.84,66365.72,M0000395,2574.85,2714.35,0,0,Patricia Gonzalez
178,DEBIT,1568.73,C0000277,14571.46,14493.02,M0000910,2250.84,3788.2,0,0,John Gonzalez
179,TRANSFER,2719.27,C0000835,1734.47,1598.51,M0001149,1679.23,4344.11,0,0,Linda Smith
180,PAYMENT,501.13,C0001253,3024.38,2523.25,M0000770,9641.78,10132.89,0,0,James Jackson
181,PAYMENT,936.53,C0000393,1543.3,606.77,M0000253,1196.65,2114.45,0,0,Michael Smith
182,CASH_OUT,2473.19,C0000590,332.76,209.1,M0000957,6475.68,8899.41,0,0,Charles Brown
183,CASH_OUT,535.78,C0000422,5202.16,5175.37,M0001070,266.88,791.94,0,0,Barbara Jackson
184,PAYMENT,477.21,C0000100,12678.87,12201.66,M0001176,1846.08,2313.75,0,0,Charles Wilson
185,DEBIT,2354.76,C0000932,368.12,250.38,M0000947,213.4,2521.06,0,0,Barbara Anderson
186,CASH_OUT,905.4,C0001450,4156.23,4110.96,M0000517,22191.58,23078.87,0,0,Susan Brown
187,DEBIT,4387.96,C0001533,116963.94,116744.54,M0001608,231.66,4531.86,0,0,Barbara Johnson
188,TRANSFER,2920.31,C0001186,12070.03,11924.01,M0001050,256.9,3118.8,0,0,Jennifer Thomas
189,DEBIT,330.88,C0000416,27762.35,27745.81,M0000449,126.52,450.78,0,0,Charles Moore
190,PAYMENT,1516.44,C0000340,232.95,0.0,M0000776,211.59,1697.7,0,0,Charles Johnson
191,DEBIT,3434.95,C0000167,2471.27,2299.52,M0000604,183.13,3549.38,0,0,James Jackson
192,TRANSFER,103.84,C0001110,5067.57,5062.38,M0000213,877.87,979.63,0,0,Robert Rodriguez
193,DEBIT,773.23,C0001484,1379.22,1340.56,M0000993,4465.09,5222.86,0,0,David Wilson
194,DEBIT,2066.48,C0000443,60322.12,60218.8,M0000729,29186.28,31211.43,0,0,Sarah Lopez
195,PAYMENT,173.2,C0001259,69.14,0.0,M0000232,91483.65,91653.39,0,0,Patricia Jones
196,DEBIT,122.99,C0000873,4893.58,4887.43,M0001130,157.35,277.88,0,0,Linda Davis
197,PAYMENT,115267.47,C0001226,2649.88,0.0,M0000894,246.7,113208.82,0,0,Susan Garcia
198,PAYMENT,8032.01,C0000691,311.69,0.0,M0001611,149967.01,157838.38,0,0,Susan Smith
199,DEBIT,3758.59,C0000747,4056.31,3868.38,M0000788,13654.69,17338.11,0,0,Joseph Williams
200,CASH_OUT,5864.47,C0001348,42049.59,41756.37,M0001523,1144.61,6891.79,0,0,Mary Miller
201,DEBIT,574.21,C0000709,3350.42,3321.71,M0000188,1822.01,2384.74,0,0,Elizabeth Lopez
202,DEBIT,7897.14,C0000252,27858.45,27463.59,M0000502,2669.75,10408.95,0,0,David Anderson
203,DEBIT,8883.8,C0001001,1675.88,1231.69,M0001235,3289.36,11995.48,0,0,Thomas Johnson
204,DEBIT,8840.11,C0000472,11202.54,10760.53,M0000440,864.08,9527.39,0,0,Richard Martinez
205,PAYMENT,2603.43,C0001664,6694.83,4091.4,M0000091,186.98,2738.34,0,0,Jennifer Thomas
206,TRANSFER,377.11,C0001030,1750.98,1732.12,M0000519,865.19,1234.76,0,0,Sarah Miller
207,TRANSFER,1035.5,C0001066,1612.99,1561.22,M0000925,8872.87,9887.66,0,0,Susan Wilson
208,PAYMENT,95.5,C0001638,1707.12,1611.62,M0000214,235.87,329.46,0,0,Linda Williams
209,DEBIT,46.67,C0001191,18831.03,18828.7,M0001566,65.37,111.11,0,0,Joseph Martin
210,CASH_OUT,4061.89,C0001418,2622.34,2419.25,M0001050,2619.07,6599.72,0,0,James Johnson
211,CASH_OUT,1662.92,C0001614,47.01,0.0,M0000777,5027.79,6657.45,0,0,Michael Gonzalez
212,TRANSFER,427.58,C0000868,580.0,558.62,M0000534,196.4,615.43,0,0,Barbara Hernandez
213,TRANSFER,12.9,C0001663,83656.85,83656.21,M0000955,2440.84,2453.48,0,0,Sarah Lopez
214,TRANSFER,4415.85,C0001206,100196.11,99975.32,M0001489,450.35,4777.88,0,0,Michael Taylor
215,PAYMENT,50.15,C0000968,2010.91,1960.76,M0000751,36035.56,36084.71,0,0,Joseph Miller
216,TRANSFER,5732.38,C0001202,4102.54,3815.92,M0000689,1911.84,7529.57,0,0,James Garcia
217,PAYMENT,3547.86,C0001648,2400.2,0.0,M0001331,12598.07,16074.97,0,0,Charles Martin
218,TRANSFER,10127.18,C0001192,100070.64,99564.28,M0000473,746.26,10670.9,0,0,Mary Garcia
219,DEBIT,4883.8,C0001030,594.11,349.92,M0001379,159425.25,164211.37,0,0,Sarah Miller
220,CASH_OUT,478.6,C0000215,92.5,68.57,M0001263,11554.02,12023.05,0,0,Sarah Garcia
221,DEBIT,1211.87,C0001244,1352.7,1292.11,M0000256,731.26,1918.89,0,0,Karen Williams
222,DEBIT,1939.78,C0000518,17019.6,16922.61,M0000199,15241.22,17142.2,0,0,Linda Martinez
223,DEBIT,141.24,C0000259,916.39,909.33,M0000739,14363.21,14501.63,0,0,Richard Martin
224,TRANSFER,2704.28,C0000789,1833.15,1697.94,M0000554,1711.21,4361.4,0,0,Jessica Jackson
225,TRANSFER,3212.92,C0001156,1246.61,1085.96,M0000609,853.8,4002.46,0,0,Jessica Garcia
226,PAYMENT,1269.61,C0001544,12.3,0.0,M0001528,290.73,1534.95,0,0,William Thomas
227,CASH_OUT,104.31,C0000304,13455.75,13450.53,M0001292,663.83,766.05,0,0,Robert Garcia
228,PAYMENT,612.17,C0000514,5937.81,5325.64,M0001527,675.11,1275.04,0,0,Jennifer Wilson
229,DEBIT,10043.14,C0000333,4120.04,3617.88,M0000586,54643.09,64485.37,0,0,Richard Garcia
230,CASH_OUT,541.74,C0001276,5593.76,5566.67,M0000246,46.34,577.25,0,0,William Garcia
231,DEBIT,950.93,C0001091,624.1,576.55,M0001538,222.16,1154.07,0,0,Jessica Anderson
232,CASH_OUT,329.43,C0000840,887.82,871.35,M0001116,401.36,724.2,0,0,Sarah Williams
233,TRANSFER,1851.74,C0000064,7434.03,7341.44,M0000463,421.82,2236.53,0,0,Elizabeth Thomas
234,TRANSFER,7310.22,C0000480,744.36,378.85,M0001629,43.36,7207.38,0,0,Michael Thomas
235,DEBIT,89.81,C0001170,179043.94,179039.45,M0000813,13931.79,14019.8,0,0,Charles Johnson
236,PAYMENT,86.79,C0000172,311.84,225.05,M0000978,191.06,276.11,0,0,Joseph Davis
237,DEBIT,31.57,C0000739,104.26,102.68,M0000676,570.49,601.43,0,0,Elizabeth Davis
238,TRANSFER,650.78,C0000569,50742.14,50709.6,M0001174,2398.28,3036.04,0,0,Joseph Anderson
239,PAYMENT,17851.04,C0000891,755.81,0.0,M0001418,16908.81,34402.83,0,0,James Anderson
240,CASH_OUT,82.04,C0000854,6487.45,6483.35,M0000031,13956.67,14037.07,0,0,Linda Anderson
241,TRANSFER,13.5,C0001641,923.71,923.04,M0001010,4194.93,4208.16,0,0,Karen Gonzalez
242,CASH_OUT,421.72,C0000732,319.3,298.21,M0000178,515.08,928.37,0,0,William Gonzalez
243,TRANSFER,122.76,C0001481,4613.16,4607.02,M0000189,54.79,175.09,0,0,Patricia Miller
244,CASH_OUT,5563.14,C0001340,49575.82,49297.66,M0000597,12240.95,17692.83,0,0,Susan Johnson
245,DEBIT,28255.22,C0000551,1598.66,185.9,M0001305,7395.82,35085.94,0,0,Karen Thomas
246,PAYMENT,171359.76,C0000390,2871.94,0.0,M0001343,352.81,168285.37,0,0,Joseph Gonzalez
247,PAYMENT,3489.91,C0001617,145.48,0.0,M0001532,32.18,3452.29,0,0,William Jones
248,TRANSFER,2332.86,C0001107,900.31,783.67,M0001070,206.68,2492.88,0,0,David Taylor
249,DEBIT,961.35,C0000152,59438.5,59390.43,M0000794,1734.93,2677.05,0,0,Patricia Martin
250,PAYMENT,5732.58,C0001471,4808.47,0.0,M0000362,21.13,5639.06,0,0,Sarah Moore
251,DEBIT,6635.07,C0001652,931.61,599.86,M0000962,615.5,7117.87,0,0,Robert Davis
252,CASH_OUT,93.51,C0000165,121183.7,121179.02,M0000754,81.06,172.7,0,0,John Martin
253,TRANSFER,257.08,C0000731,1200.82,1187.97,M0000282,4167.78,4419.72,0,0,Jennifer Garcia
254,TRANSFER,11373.01,C0000146,2685.19,2116.54,M0001584,426.49,11572.04,0,0,John Rodriguez
255,TRANSFER,5713.76,C0000516,2975.42,2689.73,M0000729,13479.3,19078.78,0,0,David Gonzalez
