step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
26,CASH_OUT,14.14,C0001015,391.28,390.57,M0000895,3182.66,3196.52,0,0,Jessica Davis
27,CASH_OUT,474.15,C0001031,3451.17,3427.46,M0000674,1676.68,2141.35,0,0,Susan Garcia
28,TRANSFER,8643.01,C0000925,17022.01,16589.86,M0000708,84.54,8554.69,0,0,John Gonzalez
29,DEBIT,148.19,C0001347,1514.5,1507.09,M0001609,6808.69,6953.92,0,0,Patricia Gonzalez
30,CASH_OUT,2458.51,C0000904,227.77,104.84,M0000897,412.38,2821.72,0,0,Thomas Gonzalez
31,PAYMENT,1833.73,C0001083,3378.35,1544.62,M0000302,3815.26,5612.32,0,0,Michael Moore
32,PAYMENT,18304.9,C0000765,18903.16,598.26,M0001165,994.43,18933.23,0,0,William Moore
33,TRANSFER,742.3,C0001239,142.49,105.38,M0001639,70105.86,70833.31,0,0,Sarah Thomas
34,TRANSFER,1083.72,C0001517,5795.13,5740.94,M0000261,59.9,1121.95,0,0,William Martin
35,TRANSFER,3594.86,C0001339,1460.96,1281.22,M0000402,2407.42,5930.38,0,0,Jessica Garcia
36,PAYMENT,4316.98,C0000882,4260.41,0.0,M0000649,1463.24,5693.88,0,0,Barbara Rodriguez
37,CASH_OUT,1254.17,C0001468,2308.11,2245.4,M0000395,48072.98,49302.07,0,0,Linda Thomas
38,DEBIT,1990.72,C0000802,145155.32,145055.78,M0001269,252.25,2203.16,0,0,Barbara Taylor
39,DEBIT,5487.46,C0001137,30990.65,30716.28,M0000899,1990.96,7368.67,0,0,James Wilson
40,PAYMENT,1824.14,C0000866,1742.52,0.0,M0000494,2205.11,3992.77,0,0,Linda Jones
41,DEBIT,35117.16,C0000648,3806.79,2050.93,M0000583,1648.92,36063.74,0,0,John Thomas
42,DEBIT,2178.15,C0000047,17297.09,17188.18,M0000326,1541.06,3675.65,0,0,Sarah Jones
43,PAYMENT,5364.13,C0000183,21022.54,15658.41,M0000149,516.02,5772.87,0,0,Charles Rodriguez
44,CASH_OUT,148.82,C0000367,8822.76,8815.32,M0000208,6051.07,6196.91,0,0,Susan Martinez
45,DEBIT,223.9,C0001616,112770.71,112759.52,M0000117,21974.29,22193.71,0,0,Patricia Jones
46,TRANSFER,6611.43,C0000691,146470.67,146140.1,M0000718,256.39,6735.59,0,0,Susan Smith
47,TRANSFER,20262.06,C0000742,51575.53,50562.43,M0000269,52.72,19909.54,0,0,Charles Johnson
48,PAYMENT,774.02,C0001027,264.03,0.0,M0000769,2003.47,2762.01,0,0,Richard Garcia
49,TRANSFER,36085.37,C0000873,7670.88,5866.61,M0001264,2142.24,37505.9,0,0,Linda Davis
50,TRANSFER,19064.34,C0000077,1526.54,573.32,M0001051,882.59,19565.64,0,0,James Davis
51,TRANSFER,27613.59,C0001340,134.49,0.0,M0000654,3440.77,30502.09,0,0,Susan Johnson
52,CASH_OUT,361.4,C0000549,124.11,106.04,M0000114,77.26,431.43,0,0,Patricia Jones
53,TRANSFER,601.29,C0000200,711.61,681.55,M0000476,4682.31,5271.57,0,0,Richard Thomas
54,TRANSFER,2916.33,C0001271,6070.64,5924.82,M0001333,14690.17,17548.17,0,0,James Thomas
55,CASH_OUT,110.11,C0001117,8348.89,8343.38,M0000756,842.7,950.61,0,0,Karen Lopez
56,CASH_OUT,1024.75,C0000555,2436.47,2385.23,M0000239,79.5,1083.76,0,0,Barbara Davis
57,DEBIT,13.84,C0001287,10096.93,10096.24,M0000627,7978.1,7991.66,0,0,Mary Smith
58,DEBIT,25560.13,C0000221,1018.05,0.0,M0000372,3025.34,28074.27,0,0,Richard Moore
59,DEBIT,101.21,C0001163,597.5,592.44,M0000627,3151.13,3250.32,0,0,Robert Garcia
60,CASH_OUT,214.26,C0000370,257.02,246.31,M0001493,622.92,832.89,0,0,Karen Wilson
61,TRANSFER,777.0,C0000175,9456.17,9417.32,M0000973,100.32,861.78,0,0,Robert Smith
62,TRANSFER,1796.38,C0000893,16292.88,16203.06,M0001351,597.36,2357.81,0,0,Elizabeth Miller
63,CASH_OUT,1059.48,C0000609,398.72,345.75,M0001097,113513.14,114551.43,0,0,Thomas Taylor
64,TRANSFER,59.11,C0001172,394.03,391.07,M0000699,875.15,933.08,0,0,John Wilson
65,PAYMENT,3003.67,C0000468,486.14,0.0,M0001387,4.69,2948.29,0,0,Robert Moore
66,PAYMENT,5395.96,C0000365,750.16,0.0,M0000847,2577.63,7865.67,0,0,Charles Jones
67,DEBIT,8730.41,C0001108,469.78,33.26,M0001364,24.96,8580.76,0,0,David Smith
68,CASH_OUT,331.75,C0001165,3296.91,3280.32,M0000366,20087.8,20412.92,0,0,William Brown
69,CASH_OUT,722.75,C0001387,14745.6,14709.46,M0000900,376.37,1084.66,0,0,James Anderson
70,TRANSFER,508.9,C0001611,16593.57,16568.12,M0001373,54.67,553.39,0,0,James Anderson
71,DEBIT,329.61,C0000757,64.32,47.84,M0001632,1659.91,1982.93,0,0,Susan Moore
72,DEBIT,274.96,C0001400,21572.84,21559.09,M0001148,12940.74,13210.2,0,0,Susan Brown
73,TRANSFER,10057.44,C0000734,1732.03,1229.16,M0001415,133.47,9989.76,0,0,Jessica Hernandez
74,CASH_OUT,726.82,C0001503,6154.76,6118.42,M0001300,1660.49,2372.77,0,0,Richard Davis
75,PAYMENT,1674.93,C0000732,24767.47,23092.54,M0000281,2562.86,4204.29,0,0,William Gonzalez
76,DEBIT,48.23,C0000400,1563.43,1561.02,M0001182,13555.83,13603.1,0,0,Michael Jones
77,TRANSFER,43499.99,C0000051,2207.14,32.14,M0000143,28.22,42658.21,0,0,Jessica Martin
78,PAYMENT,4420.47,C0000418,126169.08,121748.61,M0000784,854.89,5186.95,0,0,Sarah Davis
79,PAYMENT,234.76,C0000556,2190.39,1955.63,M0000950,3944.56,4174.62,0,0,David Martinez
80,CASH_OUT,2581.2,C0000216,1609.62,1480.56,M0000234,4217.05,6746.63,0,0,Linda Moore
81,DEBIT,11013.0,C0000865,17988.07,17437.42,M0001569,15323.32,26116.06,0,0,Linda Gonzalez
82,TRANSFER,26596.59,C0000697,2721.94,1392.11,M0001192,761.97,26826.63,0,0,David Martin
83,CASH_OUT,5875.37,C0001423,1491.11,1197.34,M0001031,19423.17,25181.03,0,0,Mary Jackson
84,DEBIT,91.13,C0001210,2708.26,2703.7,M0001399,5863.9,5953.21,0,0,Joseph Wilson
85,TRANSFER,2945.05,C0001045,4102.66,3955.41,M0000588,101.51,2987.66,0,0,Susan Gonzalez
86,PAYMENT,151.34,C0000688,199.56,48.22,M0001033,935.06,1083.37,0,0,Linda Martin
87,PAYMENT,3688.32,C0001247,79327.83,75639.51,M0000049,7161.4,10775.95,0,0,Thomas Hernandez
88,TRANSFER,484.77,C0000406,8645.25,8621.01,M0000640,1115.7,1590.77,0,0,Richard Wilson
89,TRANSFER,267.67,C0000698,582.39,569.01,M0000477,101.1,363.42,0,0,Thomas Wilson
90,DEBIT,9611.32,C0000669,3369.02,2888.45,M0000690,6397.39,15816.48,0,0,Mary Hernandez
91,CASH_OUT,1562.44,C0000454,231.6,153.48,M0000630,24597.32,26128.51,0,0,James Moore
92,TRANSFER,20.58,C0001574,63.69,62.66,M0001011,834.64,854.81,0,0,Michael Gonzalez
93,TRANSFER,5541.36,C0000841,6140.02,5862.95,M0001659,41455.84,46886.37,0,0,Jennifer Rodriguez
94,TRANSFER,329.24,C0001552,275.74,259.28,M0000298,921.34,1244.0,0,0,Karen Taylor
95,CASH_OUT,561.58,C0000753,160633.75,160605.67,M0000109,852.2,1402.55,0,0,James Rodriguez
96,PAYMENT,2346.31,C0000176,25207.72,22861.41,M0000466,1181.97,3481.35,0,0,Jessica Wilson
97,PAYMENT,2395.37,C0000669,8156.9,5761.53,M0001068,11586.9,13934.36,0,0,Mary Hernandez
98,CASH_OUT,1941.99,C0000295,154.52,57.42,M0001507,3549.12,5452.27,0,0,James Johnson
99,TRANSFER,703.69,C0000052,936.75,901.57,M0000356,1829.43,2519.05,0,0,John Williams
100,DEBIT,365.72,C0001042,1137.01,1118.72,M0001061,1266.95,1625.36,0,0,Michael Hernandez
101,CASH_OUT,321.73,C0000304,1334.83,1318.74,M0001097,82872.67,83187.97,0,0,Robert Garcia
102,PAYMENT,1043.71,C0001346,325.74,0.0,M0001528,1057.44,2080.28,0,0,Charles Brown
103,CASH_OUT,2286.72,C0001009,1268.7,1154.36,M0000800,6039.6,8280.59,0,0,Linda Garcia
104,DEBIT,49.74,C0001448,1180.53,1178.04,M0001133,3835.71,3884.46,0,0,Karen Jackson
105,CASH_OUT,1.43,C0000412,3818.63,3818.56,M0000967,4568.12,4569.52,0,0,Linda Thomas
106,PAYMENT,25553.85,C0001401,21189.78,0.0,M0000529,1939.69,26982.46,0,0,William Garcia
107,DEBIT,2707.43,C0000817,10535.47,10400.1,M0000125,10432.86,13086.14,0,0,Robert Davis
108,DEBIT,113.16,C0000560,2412.6,2406.94,M0000830,59.88,170.78,0,0,Richard Davis
109,PAYMENT,522.73,C0000242,84085.39,83562.66,M0000164,56.78,569.06,0,0,Linda Wilson
110,DEBIT,2043.53,C0001424,7572.04,7469.86,M0000236,1631.15,3633.81,0,0,Linda Taylor
111,PAYMENT,65083.26,C0001183,1301.79,0.0,M0001094,75513.54,139295.13,0,0,David Jackson
112,DEBIT,24393.56,C0000440,952.02,0.0,M0000147,1184.27,25089.96,0,0,Joseph Wilson
113,CASH_OUT,326.13,C0001488,2225.26,2208.95,M0001564,7.85,327.46,0,0,Mary Gonzalez
114,CASH_OUT,1540.8,C0000322,11660.77,11583.73,M0001447,4654.06,6164.04,0,0,John Lopez
115,TRANSFER,1150.76,C0000916,42684.27,42626.73,M0001319,278.96,1406.7,0,0,Jennifer Brown
116,TRANSFER,2177.77,C0000767,261.2,152.31,M0000224,1972.47,4106.68,0,0,Charles Garcia
117,CASH_OUT,8149.28,C0000299,1631.83,1224.37,M0000356,560.22,8546.51,0,0,Barbara Martinez
118,PAYMENT,669.62,C0000712,6391.98,5722.36,M0000618,353.14,1009.37,0,0,Robert Taylor
119,DEBIT,50560.36,C0000613,1844.26,0.0,M0000977,112.41,49661.56,0,0,Linda Garcia
120,PAYMENT,37481.34,C0000949,4540.09,0.0,M0000895,9721.33,46453.04,0,0,Robert Jackson
121,DEBIT,6098.84,C0000621,2887.62,2582.68,M0001002,3058.41,9035.27,0,0,Jennifer Smith
122,CASH_OUT,425.73,C0000055,11650.67,11629.38,M0000672,4735.98,5153.2,0,0,Richard Garcia
123,PAYMENT,331.36,C0001516,2357.62,2026.26,M0001104,2663.46,2988.19,0,0,Barbara Anderson
124,TRANSFER,4730.46,C0001467,399.99,163.47,M0001053,1404.79,6040.64,0,0,Joseph Smith
125,CASH_OUT,12268.35,C0001518,3435.82,2822.4,M0000336,283.17,12306.15,0,0,James Brown
126,TRANSFER,12168.25,C0000973,1696.06,1087.65,M0001499,690.45,12615.34,0,0,James Jackson
127,PAYMENT,22.79,C0000822,1672.18,1649.39,M0001307,243.05,265.38,0,0,Jessica Anderson
128,TRANSFER,9328.89,C0000913,3150.56,2684.12,M0000365,3169.58,12311.89,0,0,David Miller
129,PAYMENT,1316.49,C0000390,4196.87,2880.38,M0000207,10886.07,12176.23,0,0,Joseph Gonzalez
130,TRANSFER,806.94,C0001561,2947.38,2907.03,M0000911,26021.73,26812.53,0,0,Linda Johnson
131,PAYMENT,1189.88,C0000124,1057.76,0.0,M0001368,30.82,1196.9,0,0,Elizabeth Gonzalez
132,CASH_OUT,1422.57,C0001237,2102.59,2031.46,M0000987,405.14,1799.26,0,0,Patricia Anderson
133,TRANSFER,2681.12,C0000703,7789.35,7655.29,M0000252,555.25,3182.75,0,0,Robert Hernandez
134,PAYMENT,124.69,C0000005,40618.32,40493.63,M0000380,142.16,264.36,0,0,Richard Wilson
135,PAYMENT,1098.16,C0000053,19544.18,18446.02,M0000670,94.77,1170.97,0,0,Joseph Davis
136,TRANSFER,857.01,C0000590,7959.31,7916.46,M0000574,119.13,959.0,0,0,Charles Brown
137,TRANSFER,17616.01,C0000419,7331.16,6450.36,M0001374,535.09,17798.78,0,0,Linda Wilson
138,CASH_OUT,12378.0,C0001022,187.33,0.0,M0000052,417.56,12548.0,0,0,Thomas Rodriguez
139,TRANSFER,529.63,C0001555,51840.99,51814.51,M0000259,13604.23,14123.27,0,0,Charles Jones
140,PAYMENT,116.72,C0001366,27049.61,26932.89,M0001110,2444.04,2558.43,0,0,Robert Smith
141,PAYMENT,13482.54,C0000525,2534.55,0.0,M0001238,97.26,13310.15,0,0,William Moore
142,TRANSFER,2067.2,C0000283,2785.8,2682.44,M0000786,3062.36,5088.22,0,0,Mary Lopez
143,CASH_OUT,1698.65,C0001400,2063.62,1978.69,M0001478,1498.07,3162.75,0,0,Susan Brown
144,PAYMENT,13806.38,C0000027,2866.04,0.0,M0000961,15052.61,28582.86,0,0,John Gonzalez
145,CASH_OUT,224.05,C0000802,6005.66,5994.46,M0000238,710.0,929.57,0,0,Barbara Taylor
146,DEBIT,11202.2,C0000287,226.8,0.0,M0000738,1513.53,12491.69,0,0,Charles Rodriguez
147,CASH_OUT,3799.07,C0000633,3597.33,3407.38,M0001342,3585.31,7308.4,0,0,Barbara Lopez
148,DEBIT,11468.65,C0000892,850.11,276.68,M0001116,4599.31,15838.59,0,0,Richard Lopez
149,DEBIT,2933.36,C0000937,3298.68,3152.01,M0000678,2790.87,5665.56,0,0,Jessica Thomas
150,CASH_OUT,2258.61,C0000185,4155.88,4042.95,M0001272,5096.16,7309.6,0,0,Patricia Jackson
151,TRANSFER,287.03,C0001198,275921.27,275906.92,M0000768,670.89,952.18,0,0,David Williams
152,CASH_OUT,7321.9,C0000844,4740.56,4374.46,M0001085,715.54,7891.0,0,0,Linda Hernandez
153,CASH_OUT,83.89,C0000123,41831.98,41827.79,M0001396,8061.82,8144.03,0,0,Sarah Brown
154,TRANSFER,88.39,C0000397,94.13,89.71,M0001460,930.48,1017.1,0,0,John Anderson
155,CASH_OUT,758.77,C0000202,1285.88,1247.94,M0000237,3805.44,4549.03,0,0,Joseph Martin
156,CASH_OUT,85.7,C0001273,2541.47,2537.18,M0001358,368.26,452.25,0,0,Richard Williams
157,TRANSFER,1132.19,C0001271,352.48,295.87,M0001302,1486.3,2595.85,0,0,James Thomas
158,CASH_OUT,80.97,C0001563,132978.35,132974.3,M0001391,57.35,136.7,0,0,Jessica Lopez
159,DEBIT,88.7,C0001590,163.55,159.12,M0001648,2224.19,2311.12,0,0,William Hernandez
160,TRANSFER,3500.34,C0001603,718.57,543.55,M0001654,192.95,3623.28,0,0,Joseph Rodriguez
161,CASH_OUT,984.28,C0000328,677626.64,677577.43,M0000634,1076.96,2041.55,0,0,Linda Smith
162,PAYMENT,7537.15,C0001333,113.23,0.0,M0001328,232.19,7618.6,0,0,James Jackson
163,TRANSFER,371.74,C0000334,39369.28,39350.69,M0000665,12668.77,13033.08,0,0,Susan Brown
164,PAYMENT,3195.66,C0000261,2953.35,0.0,M0000603,8906.39,12038.14,0,0,Joseph Jackson
165,DEBIT,1403.6,C0000586,24087.47,24017.29,M0000519,4292.36,5667.89,0,0,William Davis
166,DEBIT,52370.56,C0000365,18407.79,15789.26,M0000926,555.76,51878.91,0,0,Charles Jones
167,DEBIT,209.83,C0000838,4238.47,4227.98,M0000014,1917.81,2123.44,0,0,Barbara Wilson
168,CASH_OUT,2179.07,C0001235,1032.51,923.56,M0001291,154.97,2290.46,0,0,Patricia Martin
169,DEBIT,23278.73,C0000673,37415.64,36251.7,M0000676,19022.85,41836.01,0,0,Linda Miller
170,DEBIT,286.86,C0001016,2775.68,2761.34,M0001428,4262.45,4543.57,0,0,Karen Jackson
171,CASH_OUT,831.72,C0001371,453.39,411.8,M0000251,14934.8,15749.89,0,0,John Gonzalez
172,TRANSFER,7886.36,C0000065,2372.01,1977.69,M0001298,194.2,7922.83,0,0,Thomas Smith
173,DEBIT,165.22,C0000262,1228.51,1220.25,M0000244,696.53,858.45,0,0,William Hernandez
174,CASH_OUT,305.19,C0001326,2840.98,2825.72,M0000704,64827.18,65126.27,0,0,Patricia Thomas
175,CASH_OUT,796.54,C0000146,372.82,332.99,M0000826,397966.96,398747.57,0,0,John Rodriguez
176,CASH_OUT,21189.05,C0001521,503.47,0.0,M0000555,10.05,20775.32,0,0,Jennifer Martinez
177,DEBIT,112.53,C0000095,57.16,51.53,M0000693,34.23,144.51,0,0,John Lopez
178,TRANSFER,34.45,C0000976,1425.55,1423.83,M0001327,2566.63,2600.39,0,0,Charles Williams
179,TRANSFER,627.52,C0000707,107.03,75.65,M0000354,249.75,864.72,0,0,Barbara Williams
180,PAYMENT,5186.82,C0000841,22826.46,17639.64,M0001150,424.31,5507.39,0,0,Jennifer Rodriguez
181,PAYMENT,856.91,C0000251,4390.09,3533.18,M0001398,6360.58,7200.35,0,0,Linda Rodriguez
182,CASH_OUT,80483.33,C0000985,34708.42,30684.25,M0000611,259.4,79133.06,0,0,Sarah Wilson
183,TRANSFER,516.78,C0000920,491.66,465.82,M0000756,2964.35,3470.79,0,0,Robert Garcia
184,PAYMENT,836.96,C0001641,47520.74,46683.78,M0001390,751.23,1571.45,0,0,Karen Gonzalez
185,CASH_OUT,1743.28,C0000636,18662.56,18575.4,M0000446,13360.0,15068.41,0,0,Michael Hernandez
186,PAYMENT,8376.11,C0000754,651074.39,642698.28,M0001638,4585.26,12793.85,0,0,David Miller
187,TRANSFER,343160.96,C0001564,181.71,0.0,M0001491,78.8,336376.54,0,0,Joseph Jackson
188,PAYMENT,231.27,C0000137,5264.96,5033.69,M0000992,1988.37,2215.01,0,0,Linda Anderson
189,CASH_OUT,7420.58,C0000682,8313.2,7942.17,M0001349,160.85,7433.02,0,0,David Garcia
190,CASH_OUT,167.29,C0000810,6510.23,6501.87,M0001655,13045.36,13209.3,0,0,Robert Johnson
191,CASH_OUT,20504.54,C0000570,135.61,0.0,M0000235,3473.85,23568.3,0,0,Mary Moore
192,DEBIT,37266.03,C0001074,115373.68,113510.38,M0001012,1142.32,37663.03,0,0,Richard Taylor
193,DEBIT,1518.4,C0001617,1531.4,1455.48,M0001398,19.19,1507.22,0,0,William Jones
194,PAYMENT,62975.81,C0001070,2900176.87,2837201.06,M0000004,574.72,62291.01,0,0,Charles Moore
195,CASH_OUT,447.44,C0001498,6184.91,6162.54,M0001250,2720.63,3159.12,0,0,Jessica Thomas
196,TRANSFER,573.44,C0000735,10237.58,10208.91,M0000532,1766.06,2328.03,0,0,Mary Martinez
197,TRANSFER,83.78,C0000723,468.44,464.25,M0000920,366.15,448.25,0,0,Thomas Miller
198,DEBIT,1092.03,C0000942,15896.43,15841.83,M0001053,90872.54,91942.73,0,0,Elizabeth Smith
199,DEBIT,938.35,C0000804,526.08,479.16,M0000503,363.53,1283.11,0,0,Joseph Lopez
200,TRANSFER,454.66,C0000724,46201.9,46179.17,M0000826,811.08,1256.65,0,0,Joseph Anderson
201,TRANSFER,1952.45,C0000681,6285.11,6187.49,M0001340,183.98,2097.38,0,0,Joseph Moore
202,PAYMENT,7896.79,C0000780,558.93,0.0,M0000963,2492.84,10231.69,0,0,James Anderson
203,DEBIT,259.55,C0001311,32905.13,32892.15,M0001289,87.12,341.48,0,0,Jessica Gonzalez
204,PAYMENT,1633.94,C0000001,5366.75,3732.81,M0000053,542.59,2143.85,0,0,Elizabeth Garcia
205,DEBIT,1878.96,C0000030,138.95,45.0,M0000630,807.55,2648.93,0,0,John Thomas
206,TRANSFER,6764.78,C0001252,15640.97,15302.73,M0000359,172149.37,178778.85,0,0,Richard Gonzalez
207,TRANSFER,543.68,C0000136,583.1,555.92,M0000751,720.87,1253.68,0,0,James Williams
208,DEBIT,717.23,C0001434,188877.28,188841.42,M0001524,1383.37,2086.26,0,0,Jennifer Jackson
209,PAYMENT,120.8,C0000717,17828.22,17707.42,M0000638,2395.09,2513.47,0,0,Barbara Lopez
210,CASH_OUT,319.91,C0001145,11149.07,11133.07,M0000782,12099.36,12412.87,0,0,John Gonzalez
211,PAYMENT,6419.32,C0001431,2092.1,0.0,M0000683,107.06,6397.99,0,0,Susan Taylor
212,CASH_OUT,1381.26,C0000352,512.12,443.06,M0001355,1000.9,2354.53,0,0,Charles Hernandez
213,CASH_OUT,368.57,C0001641,3157.08,3138.65,M0000284,358.93,720.13,0,0,Karen Gonzalez
214,CASH_OUT,8366.52,C0000857,1104.81,686.48,M0000833,667.95,8867.14,0,0,Robert Taylor
215,CASH_OUT,2370.36,C0000047,33965.1,33846.58,M0000257,63838.45,66161.4,0,0,Sarah Jones
216,TRANSFER,2189.6,C0001041,4017.6,3908.12,M0000995,60.13,2205.94,0,0,Jessica Jones
217,PAYMENT,45408.31,C0001512,261.9,0.0,M0000940,13116.61,57616.75,0,0,Jennifer Martinez
218,PAYMENT,13551.71,C0000262,1681.22,0.0,M0000515,434.68,13715.36,0,0,William Hernandez
219,CASH_OUT,1125.9,C0000341,6414.57,6358.28,M0001348,237.64,1341.02,0,0,David Thomas
220,TRANSFER,1843.28,C0001480,119.91,27.75,M0000434,1718.12,3524.53,0,0,Elizabeth Garcia
221,PAYMENT,6064.71,C0000619,3401.45,0.0,M0001474,387.53,6330.95,0,0,Elizabeth Gonzalez
222,TRANSFER,537.01,C0001369,21129.72,21102.87,M0000938,242.41,768.68,0,0,Sarah Williams
223,CASH_OUT,4177.14,C0000769,21.42,0.0,M0001514,1527.34,5620.94,0,0,Elizabeth Hernandez
224,TRANSFER,18347.25,C0001494,190.27,0.0,M0000348,502.29,18482.6,0,0,Karen Rodriguez
225,CASH_OUT,507.18,C0000730,157972.7,157947.34,M0000420,330.03,827.07,0,0,Karen Martinez
226,CASH_OUT,1865.78,C0000708,330746.85,330653.56,M0000520,383.6,2212.06,0,0,Michael Johnson
227,TRANSFER,4009.4,C0000122,6537.5,6337.03,M0000721,1899.69,5828.9,0,0,Robert Williams
228,PAYMENT,22.78,C0000481,89912.43,89889.65,M0000785,45057.18,45079.5,0,0,Karen Garcia
229,PAYMENT,2970.94,C0001233,389.93,0.0,M0000057,376.3,3287.82,0,0,Mary Thomas
230,TRANSFER,3682.94,C0000840,3255.95,3071.8,M0000283,55033.9,58643.18,0,0,Sarah Williams
231,PAYMENT,225.66,C0000253,21648.54,21422.88,M0000919,1303.72,1524.87,0,0,Jennifer Lopez
232,PAYMENT,2439.1,C0000145,86589.8,84150.7,M0000799,297.92,2688.24,0,0,Jennifer Davis
233,TRANSFER,110.95,C0000907,28270.92,28265.37,M0000682,1608.95,1717.68,0,0,Sarah Miller
234,PAYMENT,917.48,C0000091,6835.8,5918.32,M0001427,210.39,1109.52,0,0,Thomas Rodriguez
235,TRANSFER,16.76,C0000830,8392.87,8392.03,M0000584,116.87,133.29,0,0,William Smith
236,TRANSFER,1101.69,C0001274,206.07,150.99,M0000570,2274.46,3354.12,0,0,Karen Anderson
237,TRANSFER,515.27,C0000838,7314.12,7288.36,M0000146,10.61,515.57,0,0,Barbara Wilson
238,TRANSFER,4651.03,C0000023,447.45,214.9,M0000601,2839.02,7397.03,0,0,David Jackson
239,PAYMENT,28693.03,C0001025,3595.21,0.0,M0001101,12120.96,40240.13,0,0,John Jackson
240,DEBIT,336.31,C0000339,3991.82,3975.0,M0000354,162.09,491.67,0,0,Barbara Thomas
241,DEBIT,1726.33,C0001190,14173.4,14087.08,M0001177,1347.33,3039.13,0,0,Patricia Rodriguez
242,TRANSFER,9936.22,C0000926,259.47,0.0,M0000783,590.92,10328.42,0,0,Thomas Lopez
243,DEBIT,512.71,C0001149,453.36,427.72,M0001118,229.35,731.81,0,0,Charles Williams
244,PAYMENT,71.44,C0000635,4149.96,4078.52,M0000577,12312.54,12382.55,0,0,Mary Lopez
245,TRANSFER,1433.47,C0000202,19140.48,19068.81,M0000167,141.54,1546.34,0,0,Joseph Martin
246,TRANSFER,505.53,C0001354,12203.45,12178.17,M0001070,7.02,502.44,0,0,Sarah Thomas
247,TRANSFER,1170.49,C0000735,573.4,514.88,M0000117,324.65,1471.73,0,0,Mary Martinez
248,CASH_OUT,99.71,C0000665,30661.08,30656.09,M0001621,790.17,887.89,0,0,Jessica Jackson
249,PAYMENT,8106.52,C0000387,1802.22,0.0,M0001630,302.42,8246.81,0,0,John Williams
250,TRANSFER,2523.02,C0001507,4714.35,4588.2,M0001529,74.34,2546.9,0,0,Mary Lopez
251,CASH_OUT,8085.31,C0001371,2259.95,1855.68,M0001653,721.7,8645.3,0,0,John Gonzalez
252,PAYMENT,10.33,C0000549,114563.43,114553.1,M0001256,6163.63,6173.75,0,0,Patricia Jones
253,DEBIT,69.46,C0000352,938.87,935.4,M0001428,9321.29,9389.36,0,0,Charles Hernandez
254,TRANSFER,202.47,C0000404,312.35,302.23,M0001375,8554.61,8753.03,0,0,Joseph Garcia
