step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
42,PAYMENT,71.26,C0001127,8430.35,8359.09,M0001284,13997.83,14067.66,0,0,William Johnson
43,CASH_OUT,1055.29,C0000972,2949.09,2896.33,M0000479,608.84,1643.02,0,0,David Lopez
44,CASH_OUT,67601.88,C0001017,1457.61,0.0,M0001033,324.2,66574.04,0,0,Linda Rodriguez
45,CASH_OUT,7573.97,C0001062,1726.14,1347.44,M0000864,5821.86,13244.35,0,0,Thomas Williams
46,TRANSFER,690.15,C0000116,147.1,112.59,M0000356,2412.08,3088.43,0,0,James Gonzalez
47,DEBIT,23.49,C0000258,25833.25,25832.08,M0001541,6577.66,6600.68,0,0,Karen Martin
48,TRANSFER,34.75,C0001520,134.61,132.87,M0000438,417.29,451.34,0,0,Mary Rodriguez
49,DEBIT,25840.43,C0001062,4841.36,3549.34,M0001640,1632.17,26955.79,0,0,Thomas Williams
50,CASH_OUT,12256.93,C0001409,8209.6,7596.75,M0000765,4614.21,16626.0,0,0,Elizabeth Rodriguez
51,PAYMENT,2684.81,C0000803,4638.8,1953.99,M0000345,5000.15,7631.26,0,0,Jessica Hernandez
52,TRANSFER,9971.97,C0000729,141104.09,140605.49,M0000239,932.08,10704.61,0,0,Linda Smith
53,CASH_OUT,11752.81,C0000295,588.17,0.53,M0001609,6605.37,18123.12,0,0,James Johnson
54,CASH_OUT,2841.06,C0001261,1329.19,1187.14,M0001218,4879.46,7663.7,0,0,William Thomas
55,PAYMENT,3282.47,C0000336,332.42,0.0,M0001365,9899.33,13116.15,0,0,Mary Miller
56,CASH_OUT,667.01,C0000383,392.28,358.93,M0000712,84269.91,84923.58,0,0,Jessica Rodriguez
57,TRANSFER,97.49,C0001606,69.09,64.22,M0000242,755.25,850.79,0,0,Charles Taylor
58,CASH_OUT,3572.23,C0000460,556.4,377.79,M0000738,2060.44,5561.23,0,0,James Lopez
59,TRANSFER,25913.41,C0001191,1223.35,0.0,M0000643,5822.45,31217.59,0,0,Joseph Martin
60,DEBIT,87.85,C0000024,998.89,994.5,M0000861,3746.79,3832.88,0,0,Jessica Martin
61,PAYMENT,24.4,C0000602,326.3,301.9,M0000506,221.27,245.18,0,0,Thomas Miller
62,PAYMENT,324.77,C0001345,10433.49,10108.72,M0000999,284.94,603.21,0,0,Robert Jackson
63,PAYMENT,429.33,C0000066,6864.86,6435.53,M0001044,277.77,698.51,0,0,Elizabeth Brown
64,CASH_OUT,5025.83,C0000107,2491.47,2240.18,M0001163,1439.76,6365.07,0,0,Richard Moore
65,TRANSFER,1024.04,C0000808,38804.3,38753.1,M0000614,759.65,1763.21,0,0,Linda Martin
66,TRANSFER,18318.49,C0000184,4664.86,3748.94,M0000515,6298.78,24250.9,0,0,Thomas Rodriguez
67,PAYMENT,4071.19,C0001508,1368.12,0.0,M0001079,222.02,4211.79,0,0,Barbara Martinez
68,DEBIT,402.55,C0000085,3292.59,3272.46,M0001552,56.23,450.73,0,0,Charles Martinez
69,DEBIT,2786.01,C0001306,22188.92,22049.62,M0000659,11453.62,14183.91,0,0,Charles Smith
70,TRANSFER,383.36,C0000968,41000.09,40980.92,M0000714,6775.23,7150.92,0,0,Joseph Miller
71,DEBIT,4689.29,C0000971,15933.51,15699.05,M0000953,52856.71,57452.21,0,0,Mary Williams
72,TRANSFER,4615.25,C0000469,7117.02,6886.26,M0000545,135166.77,139689.72,0,0,Jennifer Martinez
73,DEBIT,10300.5,C0001622,10510.72,9995.7,M0000277,164.46,10258.95,0,0,Michael Williams
74,CASH_OUT,136.15,C0001613,929.59,922.78,M0000743,287.7,421.13,0,0,Patricia Williams
75,DEBIT,50.4,C0001060,9953.57,9951.05,M0000054,733.85,783.24,0,0,John Thomas
76,TRANSFER,457.18,C0000816,2393.74,2370.88,M0001204,30318.29,30766.33,0,0,William Brown
77,DEBIT,1258.43,C0000314,1524.19,1461.27,M0000429,137.07,1370.33,0,0,James Moore
78,CASH_OUT,72.86,C0000410,488.77,485.13,M0000647,341.92,413.32,0,0,Sarah Anderson
79,PAYMENT,12003.07,C0001133,3961.24,0.0,M0000226,7539.48,19302.49,0,0,Patricia Lopez
80,CASH_OUT,87.82,C0001048,648.72,644.33,M0001520,2609.54,2695.6,0,0,Jessica Smith
81,PAYMENT,601.29,C0000302,315.37,0.0,M0000239,14710.2,15299.46,0,0,John Martin
82,CASH_OUT,361.37,C0000285,2283.73,2265.66,M0000797,13768.12,14122.26,0,0,Sarah Jackson
83,DEBIT,19.94,C0001492,2410.21,2409.21,M0001454,483.28,502.82,0,0,Patricia Gonzalez
84,TRANSFER,577.62,C0001131,67163.91,67135.03,M0001190,183.16,749.23,0,0,Richard Anderson
85,TRANSFER,582.14,C0000691,3293.86,3264.75,M0001144,251.14,821.64,0,0,Susan Smith
86,DEBIT,628.08,C0000864,10660.05,10628.65,M0000219,720.86,1336.38,0,0,William Thomas
87,PAYMENT,5779.05,C0001029,3298.77,0.0,M0000230,1039.03,6702.5,0,0,Michael Moore
88,PAYMENT,751.67,C0001543,38624.55,37872.88,M0000034,291.18,1027.82,0,0,David Davis
89,PAYMENT,227.89,C0000006,4962.97,4735.08,M0001487,1256.31,1479.64,0,0,John Garcia
90,TRANSFER,4863.94,C0000943,1569.04,1325.84,M0000725,3744.85,8511.51,0,0,John Smith
91,DEBIT,149.69,C0000675,12688.9,12681.42,M0000020,3512.01,3658.71,0,0,Linda Moore
92,TRANSFER,7492.84,C0000284,275.36,0.0,M0000974,145.23,7488.21,0,0,Richard Thomas
93,CASH_OUT,1193.71,C0001066,138265.94,138206.25,M0000678,20673.81,21843.65,0,0,Susan Wilson
94,PAYMENT,205.13,C0000864,196652.31,196447.18,M0000813,685.4,886.43,0,0,William Thomas
95,CASH_OUT,628.3,C0000960,13193.7,13162.29,M0001405,3964.07,4579.8,0,0,Jennifer Martin
96,PAYMENT,7336.31,C0000434,1352.41,0.0,M0000316,7511.37,14700.95,0,0,Thomas Williams
97,CASH_OUT,4791.65,C0000830,9490.75,9251.17,M0001201,415.56,5111.38,0,0,William Smith
98,PAYMENT,249.64,C0000964,2481.89,2232.25,M0000763,8065.59,8310.24,0,0,Karen Wilson
99,PAYMENT,69.93,C0000322,25168.92,25098.99,M0000361,3034.86,3103.39,0,0,John Lopez
100,PAYMENT,1217.46,C0000210,3499.74,2282.28,M0000480,155.98,1349.09,0,0,Charles Johnson
101,TRANSFER,14694.21,C0000751,402.08,0.0,M0000315,10759.08,25159.41,0,0,Barbara Jackson
102,DEBIT,2680.88,C0001607,105665.88,105531.84,M0001267,30.21,2657.47,0,0,Mary Jackson
103,TRANSFER,30.34,C0000845,80939.08,80937.56,M0001029,283.88,313.61,0,0,John Thomas
104,CASH_OUT,2686.25,C0001633,58.23,0.0,M0001566,7169.33,9801.86,0,0,Linda Lopez
105,DEBIT,70917.47,C0000303,14208.29,10662.42,M0000948,2386.47,71885.59,0,0,Karen Williams
106,DEBIT,1879.11,C0001620,2809.6,2715.64,M0000397,1468.63,3310.16,0,0,William Jackson
107,PAYMENT,3636.43,C0001393,169.52,0.0,M0000809,2045.5,5609.2,0,0,Barbara Davis
108,TRANSFER,893.37,C0001276,223.15,178.48,M0001485,1086.51,1962.01,0,0,William Garcia
109,PAYMENT,12987.52,C0001442,208.74,0.0,M0000509,735.09,13462.86,0,0,Barbara Johnson
110,DEBIT,4629.86,C0000706,8280.39,8048.9,M0001261,8865.79,13403.05,0,0,James Brown
111,CASH_OUT,15920.32,C0000408,856.07,60.05,M0001043,3839.75,19441.66,0,0,Susan Brown
112,CASH_OUT,881.87,C0000376,951.56,907.47,M0000680,169.44,1033.67,0,0,Susan Anderson
113,CASH_OUT,2567.86,C0000657,5640.56,5512.17,M0000152,24.09,2540.59,0,0,David Martin
114,TRANSFER,273.94,C0000937,12184.63,12170.93,M0001579,3066.58,3335.04,0,0,Jessica Thomas
115,CASH_OUT,1873.9,C0001435,86.61,0.0,M0000109,1795.98,3632.4,0,0,James Williams
116,DEBIT,727.61,C0000315,262.97,226.59,M0000946,288.2,1001.26,0,0,Barbara Smith
117,CASH_OUT,288.5,C0001466,934.97,920.54,M0000362,312.33,595.06,0,0,Patricia Smith
118,CASH_OUT,1185.04,C0001360,589.77,530.52,M0000694,735.48,1896.82,0,0,Linda Anderson
119,PAYMENT,29.31,C0001639,4232.8,4203.49,M0000513,147.88,176.6,0,0,Patricia Lopez
120,DEBIT,102.86,C0000552,146.03,140.89,M0000359,46.95,147.75,0,0,Robert Martinez
121,PAYMENT,11897.38,C0000187,2777.92,0.0,M0001221,2294.61,13954.04,0,0,Mary Lopez
122,TRANSFER,770.87,C0001311,23.79,0.0,M0001524,155.95,911.4,0,0,Jessica Gonzalez
123,TRANSFER,10.65,C0001459,5556.21,5555.68,M0000718,2.32,12.76,0,0,Mary Brown
124,PAYMENT,173.84,C0000133,1045.33,871.49,M0000832,12358.81,12529.17,0,0,Karen Thomas
125,TRANSFER,6725.17,C0000219,29685.53,29349.27,M0001481,132.09,6722.76,0,0,Michael Jackson
126,TRANSFER,1868.91,C0000828,618.05,524.6,M0001272,260.29,2091.82,0,0,Charles Moore
127,TRANSFER,1.84,C0001487,51051.13,51051.04,M0001506,3232.02,3233.82,0,0,Jennifer Garcia
128,CASH_OUT,215.39,C0000060,428516.59,428505.82,M0001516,395.9,606.98,0,0,John Lopez
129,DEBIT,19119.48,C0001001,6830.9,5874.93,M0001623,952.77,19689.86,0,0,Thomas Johnson
130,TRANSFER,2678.98,C0000092,125414.52,125280.57,M0000944,60.97,2686.37,0,0,James Miller
131,TRANSFER,3610.8,C0000775,692.09,511.55,M0000521,685.07,4223.65,0,0,Elizabeth Brown
132,CASH_OUT,81.01,C0000548,441.29,437.24,M0000707,3606.14,3685.53,0,0,Richard Hernandez
133,TRANSFER,10935.69,C0000309,5065.98,4519.2,M0001491,2350.85,13067.83,0,0,Elizabeth Hernandez
134,CASH_OUT,404.47,C0001032,1541.94,1521.72,M0001394,2170.92,2567.3,0,0,Karen Anderson
135,TRANSFER,3898.4,C0001208,1582.12,1387.2,M0001280,38.04,3858.47,0,0,Barbara Wilson
136,PAYMENT,2687.49,C0000428,26.58,0.0,M0000363,1322.07,3955.81,0,0,Richard Hernandez
137,DEBIT,204.03,C0001540,195231.49,195221.29,M0001333,1069.83,1269.78,0,0,David Brown
138,TRANSFER,13656.92,C0001373,3797.56,3114.71,M0001209,9934.42,23318.2,0,0,Linda Moore
139,TRANSFER,9055.95,C0001509,3724.95,3272.15,M0001555,754.74,9629.57,0,0,Barbara Williams
140,DEBIT,9861.49,C0001200,30158.52,29665.45,M0001190,22429.4,32093.66,0,0,Jessica Johnson
141,PAYMENT,154.7,C0000733,592.41,437.71,M0000739,144.6,296.21,0,0,Elizabeth Thomas
142,TRANSFER,4524.17,C0001236,92.8,0.0,M0000015,510.38,4944.07,0,0,James Martinez
143,PAYMENT,302.68,C0001629,31233.55,30930.87,M0000482,548.7,845.33,0,0,Charles Thomas
144,TRANSFER,2459.52,C0001246,61371.53,61248.55,M0000775,386565.23,388975.56,0,0,Sarah Martinez
145,DEBIT,653.63,C0001016,41334.8,41302.12,M0001509,17804.9,18445.46,0,0,Karen Jackson
146,DEBIT,5.75,C0000141,1407.93,1407.64,M0000928,1284.86,1290.49,0,0,Susan Brown
147,TRANSFER,11328.64,C0001311,72070.71,71504.28,M0000727,16905.14,28007.21,0,0,Jessica Gonzalez
148,DEBIT,10086.16,C0000845,141.63,0.0,M0000353,891.63,10776.07,0,0,John Thomas
149,PAYMENT,84.29,C0000415,431.91,347.62,M0000948,2339.98,2422.58,0,0,Barbara Jones
150,DEBIT,4029.93,C0001221,13407.87,13206.37,M0000460,17573.38,21522.71,0,0,Jessica Taylor
151,TRANSFER,330.48,C0000600,1847.57,1831.05,M0000077,189.34,513.21,0,0,Sarah Johnson
152,PAYMENT,77.5,C0001342,1671.44,1593.94,M0000914,658.29,734.24,0,0,Jennifer Anderson
153,TRANSFER,11748.78,C0001181,600.57,13.13,M0001305,2331.13,13844.93,0,0,Elizabeth Rodriguez
154,TRANSFER,44670.63,C0000080,313.1,0.0,M0000576,1338.91,45116.13,0,0,Barbara Brown
155,PAYMENT,43.26,C0000751,15628.63,15585.37,M0001544,113.47,155.86,0,0,Barbara Jackson
156,TRANSFER,3081.85,C0001140,64166.16,64012.07,M0000722,2858.29,5878.5,0,0,David Moore
157,PAYMENT,3174.48,C0001297,2878.48,0.0,M0000095,3882.68,6993.67,0,0,Charles Gonzalez
158,TRANSFER,5771.88,C0001148,790.86,502.27,M0000286,10742.88,16399.32,0,0,Thomas Jackson
159,PAYMENT,57.75,C0000081,1326.06,1268.31,M0000227,223.72,280.32,0,0,Susan Hernandez
160,PAYMENT,222.48,C0001549,6618.97,6396.49,M0000838,24.31,242.34,0,0,Elizabeth Smith
161,PAYMENT,102.76,C0000417,394.91,292.15,M0000221,24336.74,24437.44,0,0,Elizabeth Miller
162,PAYMENT,3657.64,C0001327,46809.85,43152.21,M0001509,366.58,3951.07,0,0,Susan Jackson
163,PAYMENT,6128.95,C0001479,751.79,0.0,M0001091,6130.1,12136.47,0,0,John Jones
164,CASH_OUT,1301.94,C0001433,100.46,35.36,M0001649,1107.97,2383.87,0,0,William Lopez
165,PAYMENT,822.31,C0000945,348.07,0.0,M0000415,840.61,1646.47,0,0,Robert Martinez
166,DEBIT,5553.19,C0000902,71.96,0.0,M0000963,3580.65,9022.78,0,0,Barbara Johnson
167,DEBIT,496.33,C0000980,919.89,895.07,M0001135,5246.72,5733.12,0,0,Jennifer Brown
168,PAYMENT,8303.15,C0001122,7865.72,0.0,M0001554,747.84,8884.93,0,0,Mary Moore
169,DEBIT,9638.98,C0000428,21326.01,20844.06,M0000658,1986.09,11432.29,0,0,Richard Hernandez
170,DEBIT,1095.25,C0000664,17404.01,17349.25,M0000267,5335.88,6409.22,0,0,Susan Lopez
171,PAYMENT,26866.2,C0000544,3659.93,0.0,M0000625,57.94,26386.82,0,0,Robert Johnson
172,PAYMENT,79435.69,C0000873,5829.02,0.0,M0001582,403.15,78250.13,0,0,Linda Davis
173,TRANSFER,76.52,C0001576,3230.92,3227.09,M0000410,325.83,400.82,0,0,Susan Jones
174,PAYMENT,898.88,C0001150,7522.22,6623.34,M0000187,1737.37,2618.27,0,0,Patricia Taylor
175,PAYMENT,1912.98,C0000351,6208.7,4295.72,M0001632,442.91,2317.63,0,0,Richard Jones
176,PAYMENT,22695.97,C0001585,50.25,0.0,M0001293,3727.65,25969.7,0,0,Richard Miller
177,DEBIT,1441.02,C0001614,13714.39,13642.34,M0000353,171.22,1583.42,0,0,Michael Gonzalez
178,DEBIT,18.74,C0000050,214.19,213.25,M0000497,33217.17,33235.54,0,0,Patricia Smith
179,PAYMENT,4324.34,C0000007,3197.16,0.0,M0001308,5841.36,10079.21,0,0,Michael Davis
180,TRANSFER,3672.44,C0000228,45429.23,45245.61,M0000769,425.65,4024.64,0,0,Patricia Lopez
181,DEBIT,1504.75,C0000477,12865.52,12790.28,M0000805,316.04,1790.7,0,0,Linda Anderson
182,TRANSFER,120.87,C0001266,652.54,646.5,M0000931,1072.11,1190.56,0,0,Linda Thomas
183,PAYMENT,146.77,C0000655,63006.36,62859.59,M0001480,133.93,277.76,0,0,Patricia Jones
184,CASH_OUT,180.44,C0000548,8247.92,8238.9,M0000057,12335.4,12512.23,0,0,Richard Hernandez
185,DEBIT,52287.76,C0000340,47042.33,44427.94,M0000343,107.07,51349.07,0,0,Charles Johnson
186,PAYMENT,39.48,C0001060,114349.51,114310.03,M0001282,2458.97,2497.66,0,0,John Thomas
187,CASH_OUT,586.25,C0001479,903.18,873.87,M0000633,4344.62,4919.14,0,0,John Jones
188,PAYMENT,2404.11,C0000205,517.89,0.0,M0001210,9894.56,12250.59,0,0,Michael Martinez
189,DEBIT,644.96,C0001265,54673.97,54641.72,M0001493,64.16,696.22,0,0,Thomas Wilson
190,TRANSFER,726.59,C0000576,72229.35,72193.02,M0000449,254.54,966.6,0,0,John Hernandez
191,CASH_OUT,148.87,C0000005,9837.26,9829.82,M0000542,353.64,499.53,0,0,Richard Wilson
192,TRANSFER,353.03,C0001089,249.61,231.96,M0000513,8567.92,8913.89,1,0,Robert Rodriguez
193,TRANSFER,57.77,C0000528,2459.44,2456.55,M0000358,349.76,406.37,0,0,James Wilson
194,TRANSFER,418.65,C0000072,705.18,684.25,M0001302,4292.73,4703.01,0,0,Mary Gonzalez
195,TRANSFER,4.97,C0001067,49.32,49.07,M0001531,730.66,735.53,0,0,Charles Johnson
196,CASH_OUT,126.47,C0000320,16831.66,16825.34,M0000896,1098.78,1222.72,0,0,Linda Johnson
197,TRANSFER,803.99,C0001650,5469.58,5429.38,M0001234,166.41,954.32,0,0,Joseph Taylor
198,TRANSFER,5061.82,C0000229,1668.57,1415.48,M0000549,1089.02,6049.6,0,0,William Wilson
199,CASH_OUT,470.02,C0000895,16379.07,16355.57,M0000655,177.93,638.55,0,0,Michael Thomas
200,TRANSFER,2134.21,C0001527,4560.42,4453.71,M0001016,72818.77,74910.3,0,0,Thomas Williams
201,TRANSFER,8.18,C0001522,151726.98,151726.57,M0000476,5516.87,5524.89,0,0,Charles Lopez
202,TRANSFER,7627.16,C0000150,4884.29,4502.93,M0001097,2843.07,10317.69,0,0,Susan Martin
203,PAYMENT,775.77,C0000640,1164.65,388.88,M0000303,1668.57,2428.82,0,0,Charles Miller
204,TRANSFER,394.17,C0001445,5524.5,5504.79,M0001259,1457.33,1843.62,0,0,Mary Rodriguez
205,PAYMENT,2039.85,C0001251,1659.44,0.0,M0000810,3893.0,5892.05,0,0,Barbara Miller
206,TRANSFER,935.33,C0000336,43.8,0.0,M0001169,830.62,1747.24,0,0,Mary Miller
207,CASH_OUT,242.56,C0000121,580.84,568.71,M0000640,164.95,402.66,0,0,Susan Anderson
208,TRANSFER,6156.57,C0000153,1772.15,1464.32,M0000464,2199.31,8232.75,0,0,Sarah Brown
209,PAYMENT,12967.02,C0000043,4304.36,0.0,M0001114,298624.09,311331.77,0,0,Michael Rodriguez
210,CASH_OUT,1296.8,C0001106,286.52,221.68,M0000962,5663.31,6934.17,0,0,David Taylor
211,PAYMENT,30999.52,C0001649,1854.52,0.0,M0000433,815.3,31194.83,0,0,Susan Williams
212,TRANSFER,955.3,C0001560,3912.69,3864.92,M0000645,174.52,1110.71,0,0,Joseph Lopez
213,CASH_OUT,243.23,C0001476,3202.27,3190.11,M0000518,14.18,252.55,0,0,Sarah Wilson
214,DEBIT,165.2,C0000746,440.94,432.68,M0001442,312.09,473.99,0,0,Robert Williams
215,DEBIT,235.91,C0000602,14797.11,14785.31,M0000387,6191.65,6422.84,0,0,Thomas Miller
216,CASH_OUT,19312.18,C0000249,237.28,0.0,M0000480,314.96,19240.9,0,0,Thomas Miller
217,TRANSFER,328.97,C0000547,1345.48,1329.03,M0001601,1065.73,1388.12,0,0,Mary Miller
218,PAYMENT,514.68,C0000785,1329.43,814.75,M0001226,157.24,661.63,0,0,William Davis
219,DEBIT,527.82,C0001516,2358.14,2331.75,M0001637,345.41,862.67,0,0,Barbara Anderson
220,PAYMENT,8236.54,C0001218,103863.65,95627.11,M0000540,9422.51,17494.32,0,0,Barbara Jones
221,CASH_OUT,293.85,C0001628,848.58,833.89,M0000705,46087.52,46375.49,0,0,Thomas Taylor
222,CASH_OUT,793.84,C0001284,3249.34,3209.65,M0001567,319.03,1096.99,0,0,Sarah Rodriguez
223,PAYMENT,1215.14,C0001518,170.88,0.0,M0001001,84262.28,85453.12,0,0,James Brown
224,TRANSFER,5805.89,C0000495,302.28,11.99,M0001225,10971.08,16660.85,0,0,Linda Thomas
225,TRANSFER,22.36,C0000291,260512.66,260511.54,M0001623,80127.15,80149.06,0,0,Linda Jackson
226,TRANSFER,3883.27,C0000693,426.47,232.31,M0001044,10322.59,14128.19,0,0,Charles Johnson
227,DEBIT,6763.6,C0000561,93.97,0.0,M0001318,4107.84,10736.17,0,0,Susan Garcia
228,TRANSFER,187.51,C0000937,1090.9,1081.52,M0000433,464.43,648.19,0,0,Jessica Thomas
229,TRANSFER,448.21,C0000436,25.55,3.14,M0000723,390.03,829.28,0,0,Richard Jones
230,PAYMENT,1050.17,C0001028,983.96,0.0,M0000887,21282.98,22312.15,0,0,Linda Miller
231,CASH_OUT,449.91,C0001573,128547.6,128525.1,M0000164,44.36,485.27,0,0,Susan Taylor
232,PAYMENT,124.84,C0000600,1521.55,1396.71,M0000097,6323.13,6445.47,0,0,Sarah Johnson
233,DEBIT,3124.43,C0000130,15454.66,15298.44,M0000894,11850.91,14912.85,0,0,Elizabeth Johnson
234,PAYMENT,726.02,C0000427,288141.19,287415.17,M0001645,214.66,926.16,0,0,John Anderson
235,CASH_OUT,524.54,C0000508,127629.45,127603.22,M0000147,6210.42,6724.47,0,0,Elizabeth Smith
236,PAYMENT,27.47,C0001092,3154.54,3127.07,M0000859,2173.99,2200.91,0,0,Barbara Johnson
237,PAYMENT,9322.34,C0000405,127.65,0.0,M0001561,22271.64,31407.53,0,0,William Taylor
238,TRANSFER,774.93,C0000501,9720.33,9681.58,M0001304,1701.49,2460.92,0,0,John Moore
239,PAYMENT,122.7,C0001531,1321.67,1198.97,M0000366,4282.2,4402.45,0,0,Thomas Lopez
240,TRANSFER,164.18,C0001399,2386.81,2378.6,M0000785,244.14,405.04,0,0,Karen Lopez
241,TRANSFER,9774.68,C0000162,229.51,0.0,M0001261,1309.94,10889.13,0,0,Patricia Jackson
242,DEBIT,2012.88,C0001545,6076.27,5975.63,M0000765,1519.91,3492.53,0,0,Elizabeth Thomas
243,TRANSFER,2389.84,C0001294,3981.66,3862.17,M0001255,588.98,2931.02,0,0,James Moore
244,TRANSFER,4925.06,C0001483,3560.14,3313.89,M0001182,2687.66,7514.22,0,0,Barbara Garcia
245,TRANSFER,817.27,C0001571,39.55,0.0,M0001653,2601.27,3402.19,0,0,Karen Williams
246,CASH_OUT,209.79,C0000896,70308.72,70298.23,M0000560,922.54,1128.13,0,0,Charles Hernandez
247,TRANSFER,345.1,C0001353,12202.1,12184.84,M0000907,1087.6,1425.8,0,0,David Miller
248,PAYMENT,436.87,C0001159,10904.85,10467.98,M0000425,120.59,548.72,0,0,Joseph Thomas
249,TRANSFER,533.59,C0000351,47.05,20.37,M0001403,4615.91,5138.83,0,0,Richard Jones
250,DEBIT,3683.28,C0000560,27990.19,27806.03,M0000708,4121.52,7731.13,0,0,Richard Davis
251,DEBIT,9542.77,C0000003,195.74,0.0,M0000413,140.12,9492.03,0,0,Joseph Gonzalez
252,DEBIT,108.02,C0001503,139.42,134.02,M0000254,2364.62,2470.48,0,0,Richard Davis
253,CASH_OUT,625.41,C0001192,41301.28,41270.01,M0001489,2966.19,3579.09,0,0,Mary Garcia
254,TRANSFER,316.57,C0001078,52312.44,52296.61,M0000571,269.43,579.67,0,0,Elizabeth Williams
255,PAYMENT,1959.55,C0000308,138252.7,136293.15,M0000283,27287.13,29207.49,0,0,Karen Davis
