step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
141,CASH_OUT,22987.97,C0001433,4187.36,3037.96,M0000792,8477.8,31006.01,0,0,William Lopez
142,DEBIT,19259.77,C0000503,39016.67,38053.68,M0000963,575.13,19449.7,0,0,Jessica Smith
143,PAYMENT,710.09,C0000100,2312.34,1602.25,M0001134,154.27,850.16,0,0,Charles Wilson
144,CASH_OUT,3251.41,C0001456,41982.17,41819.6,M0001550,936.46,4122.84,0,0,Jennifer Moore
145,DEBIT,1126.95,C0000264,677.03,620.68,M0001516,26.35,1130.76,0,0,William Rodriguez
146,CASH_OUT,1595.29,C0000470,4483.61,4403.85,M0000740,993.82,2557.2,0,0,Jennifer Smith
147,CASH_OUT,220.11,C0000294,12743.63,12732.62,M0000600,3580.85,3796.56,0,0,Mary Johnson
148,DEBIT,30855.08,C0000864,1020.49,0.0,M0000555,615.01,30852.99,0,0,William Thomas
149,DEBIT,1027.24,C0001061,2493.78,2442.42,M0001093,56812.21,57818.91,0,0,Charles Taylor
150,TRANSFER,16804.66,C0000509,11158.37,10318.14,M0001160,1671.34,18139.91,0,0,David Garcia
151,DEBIT,483.92,C0000723,5192.07,5167.87,M0001471,2701.16,3175.4,0,0,Thomas Miller
152,CASH_OUT,9531.0,C0000420,8742.49,8265.94,M0001382,628.0,9968.38,0,0,David Moore
153,PAYMENT,391.65,C0000665,247.58,0.0,M0000094,418.88,802.7,0,0,Jessica Jackson
154,CASH_OUT,12.63,C0001004,297.2,296.57,M0000199,1289.61,1301.99,0,0,Elizabeth Thomas
155,TRANSFER,5595.02,C0000078,286.13,6.38,M0001525,24840.0,30323.12,0,0,Sarah Williams
156,TRANSFER,105.85,C0001468,244.64,239.35,M0000623,2795.66,2899.39,0,0,Linda Thomas
157,CASH_OUT,4878.01,C0000070,1314.86,1070.96,M0001609,8138.53,12918.98,0,0,Robert Martin
158,TRANSFER,49.04,C0000948,32406.61,32404.16,M0000800,1611.11,1659.17,0,0,Sarah Martinez
159,DEBIT,29.74,C0001394,168623.9,168622.41,M0000724,2437.81,2466.96,0,0,Robert Anderson
160,PAYMENT,330.28,C0001457,18452.69,18122.41,M0000352,1412.08,1735.75,0,0,Michael Gonzalez
161,DEBIT,199.29,C0001081,2019.18,2009.22,M0001598,347.07,542.37,0,0,Karen Jones
162,DEBIT,85.0,C0000073,37.01,32.76,M0001502,1114.25,1197.55,0,0,Charles Taylor
163,TRANSFER,776.16,C0000422,304.14,265.33,M0001185,1639.49,2400.13,0,0,Barbara Jackson
164,DEBIT,282.76,C0000367,1130.32,1116.18,M0000606,133.94,411.04,0,0,Susan Martinez
165,CASH_OUT,309.36,C0000613,457.68,442.21,M0000482,415.91,719.08,0,0,Linda Garcia
166,TRANSFER,234271.31,C0000552,8273.84,0.0,M0001484,4159.92,233745.8,0,0,Robert Martinez
167,DEBIT,11644.67,C0000633,3480.18,2897.95,M0000470,2202.67,13614.45,0,0,Barbara Lopez
168,CASH_OUT,5191.27,C0001296,9239.78,8980.22,M0000480,5583.89,10671.33,0,0,Susan Jackson
169,TRANSFER,4278.66,C0001301,3264.67,3050.74,M0001268,596.9,4789.99,0,0,Mary Anderson
170,PAYMENT,1333.06,C0001462,560.02,0.0,M0001487,1301.94,2608.34,0,0,John Thomas
171,CASH_OUT,11899.83,C0000575,1009.22,414.23,M0001186,9061.79,20723.62,0,0,Linda Martinez
172,CASH_OUT,427.81,C0001420,31199.33,31177.94,M0001130,26.89,446.14,0,0,John Anderson
173,CASH_OUT,16747.56,C0000125,25250.57,24413.19,M0000181,525.74,16938.35,0,0,Elizabeth Taylor
174,DEBIT,14.54,C0000605,3430.05,3429.32,M0001211,1080.45,1094.7,0,0,Michael Taylor
175,TRANSFER,29740.64,C0000130,22.44,0.0,M0001384,581.28,29727.11,0,0,Elizabeth Johnson
176,DEBIT,550.81,C0000246,4221.66,4194.12,M0000435,12236.96,12776.75,0,0,Joseph Smith
177,DEBIT,7089.36,C0001621,1000.93,646.46,M0000893,306.98,7254.55,0,0,Charles Jones
178,PAYMENT,91.97,C0000460,17942.24,17850.27,M0000371,119.38,209.51,0,0,James Lopez
179,TRANSFER,3772.44,C0000045,34892.27,34703.65,M0000636,42622.09,46319.08,0,0,William Jones
180,PAYMENT,9945.87,C0000890,3262.13,0.0,M0000626,246.13,9993.08,0,0,Robert Hernandez
181,PAYMENT,5055.8,C0000028,558.17,0.0,M0000555,560.73,5515.41,0,0,Jennifer Gonzalez
182,PAYMENT,26295.79,C0001563,430.14,0.0,M0000532,11439.18,37209.05,0,0,Jessica Lopez
183,DEBIT,362.17,C0000660,17382.68,17364.57,M0000061,499.47,854.4,0,0,Susan Garcia
184,DEBIT,27555.52,C0000957,1162.52,0.0,M0001312,2138.39,29142.8,0,0,Jessica Miller
185,CASH_OUT,5308.83,C0000680,2809.05,2543.61,M0001384,5842.51,11045.16,0,0,William Hernandez
186,DEBIT,5.19,C0001579,982.76,982.5,M0000120,322.84,327.93,0,0,Susan Davis
187,CASH_OUT,223.5,C0000697,404.82,393.64,M0000657,11.34,230.37,0,0,David Martin
188,CASH_OUT,4812.91,C0000153,12164.07,11923.42,M0001113,2928.97,7645.62,0,0,Sarah Brown
189,TRANSFER,282.85,C0000220,5821.64,5807.5,M0001619,13.51,290.7,0,0,Sarah Jones
190,DEBIT,909.4,C0000763,11820.08,11774.61,M0001385,38.71,929.92,0,0,Patricia Moore
191,PAYMENT,171.9,C0001050,2822.76,2650.86,M0000808,4660.71,4829.17,0,0,Barbara Garcia
192,CASH_OUT,182.77,C0001569,5243.55,5234.41,M0001347,161.49,340.6,0,0,Richard Davis
193,PAYMENT,214.05,C0000330,117.37,0.0,M0000298,53.54,263.31,0,0,William Davis
194,PAYMENT,657.21,C0000526,1126.43,469.22,M0001618,170.43,814.5,0,0,Elizabeth Miller
195,CASH_OUT,1276.85,C0000773,364.65,300.81,M0000570,110.07,1361.38,0,0,Sarah Davis
196,TRANSFER,33.12,C0000062,3223.59,3221.93,M0001010,1112.44,1144.9,0,0,David Jackson
197,TRANSFER,9978.07,C0001254,768.55,269.65,M0000398,180487.2,190265.71,0,0,William Lopez
198,PAYMENT,411.92,C0000062,2669.8,2257.88,M0000553,168.96,572.64,0,0,David Jackson
199,DEBIT,380.57,C0001660,14009.6,13990.57,M0000022,5098.76,5471.72,0,0,Patricia Wilson
200,PAYMENT,294.73,C0001245,1077.86,783.13,M0000700,994.93,1283.77,0,0,William Hernandez
201,TRANSFER,142.06,C0001118,66.39,59.29,M0000261,2375.73,2514.95,0,0,Patricia Jones
202,PAYMENT,23122.73,C0000291,119918.52,96795.79,M0001425,11213.28,33873.56,0,0,Linda Jackson
203,CASH_OUT,238.15,C0000924,126.2,114.29,M0001527,91.04,324.43,0,0,Jessica Hernandez
204,CASH_OUT,11314.04,C0001213,396.97,0.0,M0000180,34.66,11122.42,0,0,Robert Moore
205,TRANSFER,26.19,C0000653,141.06,139.75,M0000002,74798.1,74823.77,0,0,Charles Thomas
206,CASH_OUT,7869.83,C0000848,1024.56,631.07,M0000083,1794.36,9506.79,0,0,Thomas Smith
207,PAYMENT,31433.71,C0000344,3867.9,0.0,M0000914,1615.57,32420.61,0,0,Mary Anderson
208,CASH_OUT,705.4,C0001222,590.2,554.93,M0000246,2210.02,2901.31,0,0,William Gonzalez
209,DEBIT,380.49,C0001504,2056.6,2037.58,M0000059,5134.26,5507.14,0,0,Joseph Lopez
210,PAYMENT,3518.48,C0001100,34.08,0.0,M0001546,948.99,4397.1,0,0,Richard Jones
211,TRANSFER,69.31,C0001012,4489.77,4486.3,M0001200,1948.84,2016.76,0,0,Charles Smith
212,PAYMENT,753.94,C0000983,15860.24,15106.3,M0001042,79.65,818.51,0,0,Linda Moore
213,TRANSFER,1455.66,C0001536,816.85,744.07,M0001295,174.02,1600.57,0,0,Elizabeth Williams
214,CASH_OUT,9407.46,C0001105,4350.27,3879.9,M0001457,873.06,10092.37,0,0,Joseph Anderson
215,TRANSFER,1603.04,C0001574,13191.45,13111.3,M0001025,160.16,1731.14,0,0,Michael Gonzalez
216,CASH_OUT,1742.72,C0000047,2530.39,2443.25,M0001519,2570.33,4278.2,0,0,Sarah Jones
217,CASH_OUT,552.52,C0001265,8911.77,8884.14,M0001236,709.35,1250.82,0,0,Thomas Wilson
218,DEBIT,22.87,C0000519,2413.84,2412.7,M0000716,733.62,756.03,0,0,Michael Martin
219,PAYMENT,8.15,C0000121,13168.31,13160.16,M0000625,123.17,131.16,0,0,Susan Anderson
220,DEBIT,69.67,C0001578,3538.59,3535.11,M0001226,738.85,807.13,0,0,David Anderson
221,PAYMENT,3217.95,C0001004,13447.8,10229.85,M0000771,190.08,3343.67,0,0,Elizabeth Thomas
222,TRANSFER,1055.12,C0000793,352.27,299.51,M0001099,963.37,1997.39,0,0,Jennifer Brown
223,PAYMENT,2930.07,C0000189,6886.04,3955.97,M0001194,792.89,3664.36,0,0,Sarah Taylor
224,CASH_OUT,1347.77,C0000607,1308.9,1241.51,M0000216,944.91,2265.72,0,0,Mary Davis
225,TRANSFER,546.8,C0000213,131.58,104.24,M0001237,309.38,845.24,0,0,Richard Lopez
226,DEBIT,391.07,C0000952,10371.8,10352.25,M0000339,605.71,988.96,0,0,Jessica Rodriguez
227,PAYMENT,90.01,C0000436,1025.93,935.92,M0001561,169.46,257.67,0,0,Richard Jones
228,DEBIT,7557.88,C0001547,229.66,0.0,M0000916,350.69,7757.41,0,0,Joseph Smith
229,PAYMENT,598.36,C0000224,46590.17,45991.81,M0000584,20682.41,21268.8,0,0,Karen Lopez
230,CASH_OUT,58.51,C0000796,1366.2,1363.27,M0000117,95822.72,95880.06,0,0,Joseph Wilson
231,CASH_OUT,689491.74,C0000424,2441.77,0.0,M0001153,1099.6,676801.51,0,0,Susan Jackson
232,DEBIT,610.24,C0000602,311.83,281.32,M0001342,6593.22,7191.26,0,0,Thomas Miller
233,PAYMENT,1748.29,C0000903,931.7,0.0,M0000258,15.56,1728.88,0,0,Joseph Davis
234,PAYMENT,134334.51,C0000672,239.34,0.0,M0001103,688.38,132336.2,0,0,Jennifer Brown
235,PAYMENT,42.61,C0000078,119.13,76.52,M0000208,209.85,251.61,0,0,Sarah Williams
236,TRANSFER,228.68,C0001629,320.02,308.59,M0000877,170.25,394.36,0,0,Charles Thomas
237,DEBIT,3013.11,C0000288,11346.9,11196.24,M0001046,118010.44,120963.29,0,0,David Jackson
238,TRANSFER,28593.1,C0000471,9642.65,8212.99,M0001655,3797.52,31818.76,0,0,Robert Martin
239,DEBIT,1012.09,C0000807,62.77,12.17,M0000805,28787.03,29778.88,0,0,William Wilson
240,DEBIT,13.66,C0001570,2506.74,2506.06,M0001071,17.26,30.65,0,0,Sarah Jackson
241,PAYMENT,414.59,C0001579,510.58,95.99,M0000753,290.6,696.9,0,0,Susan Davis
242,TRANSFER,5423.67,C0000677,1354.35,1083.17,M0000209,51830.4,57145.6,0,0,Linda Lopez
243,TRANSFER,123.48,C0001503,5049.38,5043.21,M0001191,6319.43,6440.44,0,0,Richard Davis
244,DEBIT,4590.91,C0000979,3696.04,3466.49,M0001663,4296.0,8795.09,0,0,Jessica Davis
245,CASH_OUT,132094.89,C0000915,74542.57,67937.83,M0001551,168.68,129621.67,0,0,James Johnson
246,TRANSFER,2960.72,C0000446,128.04,0.0,M0000712,306.35,3207.86,0,0,James Taylor
247,TRANSFER,34.49,C0000410,15282.18,15280.46,M0001053,262.12,295.92,0,0,Sarah Anderson
248,CASH_OUT,7376.67,C0001413,8211.48,7842.65,M0001020,81.36,7310.5,0,0,William Taylor
249,PAYMENT,3435.97,C0001109,10481.77,7045.8,M0001462,356.74,3723.99,0,0,Jessica Rodriguez
250,TRANSFER,59.36,C0000124,36228.14,36225.17,M0000080,5697.56,5755.73,0,0,Elizabeth Gonzalez
251,PAYMENT,2370.32,C0000847,11173.51,8803.19,M0001204,48.0,2370.91,0,0,William Wilson
252,PAYMENT,610.21,C0001465,10941.68,10331.47,M0000419,904.31,1502.32,0,0,Mary Wilson
253,DEBIT,263.36,C0000023,930.83,917.66,M0000640,397.27,655.36,0,0,David Jackson
254,PAYMENT,8077.64,C0001493,11066.76,2989.12,M0000695,317.66,8233.75,0,0,Michael Gonzalez
255,TRANSFER,1093.71,C0000517,142.51,87.82,M0001374,9003.23,10075.07,0,0,Charles Garcia
256,CASH_OUT,241.73,C0000731,690.9,678.81,M0001564,13304.96,13541.86,0,0,Jennifer Garcia
