step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
23,CASH_OUT,2875.22,C0000245,3393.28,3249.52,M0001577,2154.88,4972.6,0,0,Jennifer Rodriguez
24,DEBIT,5678.19,C0001247,13638.68,13354.77,M0001494,7730.87,13295.5,0,0,Thomas Hernandez
25,PAYMENT,653.23,C0001333,4812.06,4158.83,M0001477,4005.73,4645.9,0,0,James Jackson
26,TRANSFER,16965.48,C0001427,45847.89,44999.62,M0000668,63601.87,80228.04,0,0,John Garcia
27,DEBIT,18543.87,C0000956,23346.56,22419.37,M0000020,1150.66,19323.65,0,0,Linda Anderson
28,DEBIT,3577.05,C0000482,1644.51,1465.66,M0001389,38508.79,42014.3,0,0,Michael Hernandez
29,DEBIT,2554.49,C0001144,31732.42,31604.7,M0000498,1409.9,3913.3,0,0,Mary Hernandez
30,PAYMENT,6089.12,C0001080,44569.26,38480.14,M0000924,1706.4,7673.74,0,0,Patricia Martin
31,TRANSFER,11973.35,C0000316,4856.4,4257.73,M0000880,3806.87,15540.75,0,0,Barbara Jackson
32,TRANSFER,262.23,C0001411,2734.8,2721.69,M0000888,1566.78,1823.77,0,0,William Smith
33,TRANSFER,34.68,C0001398,21197.87,21196.14,M0001023,8.4,42.39,0,0,Sarah Thomas
34,DEBIT,1303.75,C0000982,3682.06,3616.87,M0000926,68.25,1345.92,0,0,Joseph Martin
35,TRANSFER,646.75,C0000162,119.88,87.54,M0001445,569.62,1203.44,0,0,Patricia Jackson
36,TRANSFER,6176.19,C0001504,2762.2,2453.39,M0001542,120.33,6173.0,0,0,Joseph Lopez
37,CASH_OUT,7098.68,C0000847,3131.92,2776.99,M0000713,8467.36,15424.07,0,0,William Wilson
38,PAYMENT,16826.57,C0000566,757.08,0.0,M0001498,242.85,16732.89,0,0,Patricia Wilson
39,PAYMENT,2880.71,C0001028,190.92,0.0,M0001419,521.7,3344.8,0,0,Linda Miller
40,CASH_OUT,11289.76,C0000111,6072.89,5508.4,M0000026,379.36,11443.32,0,0,William Jackson
41,DEBIT,626.56,C0000818,8205.21,8173.88,M0000372,2755.96,3369.99,0,0,Mary Jackson
42,TRANSFER,361.74,C0001605,5686.06,5667.97,M0000610,758645.17,758999.68,0,0,Elizabeth Jackson
43,TRANSFER,15293.71,C0000573,1420.47,655.78,M0001628,187.26,15175.1,0,0,William Jackson
44,TRANSFER,598.72,C0000984,26705.78,26675.84,M0001383,547.5,1134.25,0,0,Jessica Lopez
45,TRANSFER,830.08,C0000716,108970.27,108928.77,M0000873,64219.55,65033.03,0,0,Mary Rodriguez
46,CASH_OUT,2933.8,C0000804,990.38,843.69,M0001252,2736.55,5611.67,0,0,Joseph Lopez
47,DEBIT,1049.68,C0001637,4980.79,4928.31,M0001436,51666.88,52695.57,0,0,Charles Martin
48,TRANSFER,690.37,C0001393,477.41,442.89,M0000831,136.12,812.68,0,0,Barbara Davis
49,PAYMENT,2280.14,C0000862,29.63,0.0,M0000316,483.93,2718.47,0,0,Michael Garcia
50,PAYMENT,123.02,C0000012,722.59,599.57,M0001622,2399.0,2519.56,0,0,Mary Smith
51,PAYMENT,332.52,C0001150,332.65,0.13,M0000985,3501.15,3827.02,0,0,Patricia Taylor
52,DEBIT,1621.04,C0001561,1668.54,1587.49,M0000125,65161.05,66749.67,0,0,Linda Johnson
53,CASH_OUT,104.19,C0001516,409.25,404.04,M0000218,75035.3,75137.41,0,0,Barbara Anderson
54,TRANSFER,2115.12,C0001053,86.75,0.0,M0000923,86.6,2159.42,0,0,James Rodriguez
55,PAYMENT,291.15,C0000633,5138.71,4847.56,M0000043,19063.62,19348.95,0,0,Barbara Lopez
56,TRANSFER,2818.42,C0001431,1429.4,1288.48,M0001124,42.97,2805.02,0,0,Susan Taylor
57,TRANSFER,49002.22,C0001428,921.21,0.0,M0000130,268.69,48290.87,0,0,Jessica Hernandez
58,DEBIT,798.3,C0000536,22922.77,22882.86,M0001068,1442.07,2224.4,0,0,Sarah Taylor
59,PAYMENT,269.31,C0000029,144.88,0.0,M0000009,1961.83,2225.75,0,0,Richard Martin
60,CASH_OUT,433.35,C0001136,5614.54,5592.87,M0001140,254.78,679.46,0,0,Charles Martin
61,CASH_OUT,33831.06,C0000716,1542.83,0.0,M0001320,4424.84,37579.28,0,0,Mary Rodriguez
62,CASH_OUT,5851.46,C0000552,1612.19,1319.62,M0000013,459.91,6194.34,0,0,Robert Martinez
63,PAYMENT,2540.05,C0000403,3999.41,1459.36,M0001483,1422.29,3911.54,0,0,David Martin
64,PAYMENT,4260.12,C0000839,3245.81,0.0,M0000868,16104.52,20279.44,0,0,Sarah Hernandez
65,PAYMENT,9424.77,C0000184,2213.84,0.0,M0000844,11938.27,21174.54,0,0,Thomas Rodriguez
66,DEBIT,298.66,C0001360,1221.1,1206.17,M0000677,532.45,825.14,0,0,Linda Anderson
67,PAYMENT,603.1,C0001095,13631.6,13028.5,M0001634,1641.55,2232.59,0,0,Patricia Williams
68,PAYMENT,651.04,C0000678,10838.83,10187.79,M0001239,199983.15,200621.17,0,0,Robert Thomas
69,PAYMENT,257.05,C0001385,843.13,586.08,M0000780,2304.15,2556.06,0,0,William Brown
70,PAYMENT,1094.59,C0000561,2085.45,990.86,M0000423,133.1,1205.8,0,0,Susan Garcia
71,PAYMENT,564.39,C0000705,2499.24,1934.85,M0001511,4916.44,5469.54,0,0,Susan Miller
72,CASH_OUT,16.15,C0001334,515.89,515.08,M0000002,55.21,71.04,0,0,David Martinez
73,CASH_OUT,548.12,C0001417,662.21,634.8,M0000036,756.6,1293.76,0,0,David Martinez
74,CASH_OUT,4866.15,C0001550,22142.65,21899.34,M0000660,45817.71,50586.54,0,0,John Gonzalez
75,CASH_OUT,8417.02,C0000440,20858.45,20437.6,M0000463,117.51,8366.19,0,0,Joseph Wilson
76,TRANSFER,222.14,C0001569,7634.64,7623.53,M0001119,201.24,418.94,0,0,Richard Davis
77,DEBIT,2092.88,C0001393,5765.83,5661.19,M0000868,1085.2,3136.22,0,0,Barbara Davis
78,CASH_OUT,284.97,C0000492,656.86,642.61,M0001301,51.04,330.31,0,0,Joseph Johnson
79,DEBIT,83.08,C0000978,698.97,694.82,M0000151,14395.23,14476.65,0,0,Sarah Smith
80,CASH_OUT,5603.94,C0000283,303.1,22.9,M0001215,101.71,5593.57,0,0,Mary Lopez
81,CASH_OUT,59515.24,C0000906,22604.22,19628.46,M0001158,205.32,58530.26,0,0,David Jones
82,CASH_OUT,9049.71,C0000662,18739.13,18286.64,M0001578,38.17,8906.89,0,0,William Martinez
83,DEBIT,960.53,C0001083,2372.1,2324.07,M0001255,665.33,1606.65,0,0,Michael Moore
84,PAYMENT,10035.49,C0000671,54235.85,44200.36,M0001084,583.19,10417.97,0,0,Jennifer Anderson
85,PAYMENT,28.3,C0001016,457.07,428.77,M0001375,20.82,48.55,0,0,Karen Jackson
86,DEBIT,21.97,C0001301,4053.68,4052.58,M0001644,157.09,178.62,0,0,Mary Anderson
87,CASH_OUT,1253.68,C0001152,593.74,531.06,M0001539,70.61,1299.22,0,0,Barbara Rodriguez
88,CASH_OUT,342.88,C0001089,1517.05,1499.91,M0000067,74276.63,74612.65,0,0,Robert Rodriguez
89,CASH_OUT,459374.0,C0000724,3525.47,0.0,M0000846,19706.08,469892.6,0,0,Joseph Anderson
90,TRANSFER,5197.64,C0000146,11367.75,11107.87,M0000650,694.82,5788.51,0,0,John Rodriguez
91,TRANSFER,1587.51,C0001353,6564.24,6484.86,M0000854,6711.61,8267.37,0,0,David Miller
92,TRANSFER,51.45,C0001408,4506.6,4504.03,M0000244,3474.95,3525.37,0,0,Susan Garcia
93,TRANSFER,76.4,C0000131,97.71,93.89,M0001032,662.08,736.95,0,0,William Williams
94,PAYMENT,13689.18,C0000562,25719.86,12030.68,M0000717,9.75,13425.15,0,0,Jessica Moore
95,PAYMENT,802.94,C0001036,9556.98,8754.04,M0001404,1398.88,2185.76,0,0,Karen Jackson
96,DEBIT,315.19,C0000445,222.97,207.21,M0000739,169.2,478.09,0,0,David Taylor
97,DEBIT,326.68,C0001621,4034.42,4018.09,M0000326,26.46,346.61,0,0,Charles Jones
98,PAYMENT,16627.04,C0001528,4710.29,0.0,M0001275,21845.58,38140.08,0,0,Jennifer Rodriguez
99,PAYMENT,5080.92,C0000305,1728.13,0.0,M0000596,1240.11,6219.41,0,0,Linda Thomas
100,TRANSFER,2603.95,C0001520,10252.51,10122.31,M0001423,5888.48,8440.35,0,0,Mary Rodriguez
101,TRANSFER,28.87,C0000278,898.47,897.03,M0000709,11535.02,11563.31,0,0,Karen Williams
102,TRANSFER,13626.21,C0000430,273.78,0.0,M0001245,173.07,13526.76,0,0,Mary Jackson
103,TRANSFER,3729.63,C0000565,2913.9,2727.42,M0001397,229.14,3884.18,0,0,Patricia Brown
104,CASH_OUT,10171.44,C0001355,45934.38,45425.81,M0000992,80.31,10048.32,0,0,Thomas Wilson
105,TRANSFER,84.09,C0000499,11602.61,11598.41,M0000070,62.5,144.91,0,0,Michael Johnson
106,PAYMENT,509.98,C0001658,409.05,0.0,M0001540,125.09,624.87,0,0,Thomas Jones
107,CASH_OUT,2180.99,C0001613,70.46,0.0,M0001331,1748.29,3885.66,0,0,Patricia Williams
108,DEBIT,1929.98,C0000382,3168.44,3071.94,M0001449,48.93,1940.31,0,0,Barbara Gonzalez
109,CASH_OUT,15419.17,C0000662,1388.66,617.7,M0001050,23.11,15133.9,0,0,William Martinez
110,DEBIT,329.64,C0000075,4418.74,4402.26,M0001549,783.29,1106.34,0,0,Michael Williams
111,PAYMENT,18144.16,C0001447,2746.3,0.0,M0001413,82.79,17864.07,0,0,Sarah Miller
112,PAYMENT,17179.5,C0001339,2272.37,0.0,M0000270,3923.02,20758.93,0,0,Jessica Garcia
113,PAYMENT,41.88,C0000672,273415.25,273373.37,M0000710,29005.55,29046.59,0,0,Jennifer Brown
114,DEBIT,29.44,C0001412,7734.94,7733.47,M0000348,9.08,37.93,0,0,Linda Davis
115,TRANSFER,477.87,C0000264,11.76,0.0,M0001635,535.12,1003.43,0,0,William Rodriguez
116,CASH_OUT,717.33,C0001321,525.8,489.93,M0001341,790414.09,791117.07,0,0,Joseph Martinez
117,CASH_OUT,467.69,C0000262,22721.87,22698.49,M0001039,15894.39,16352.73,0,0,William Hernandez
118,PAYMENT,616.81,C0000792,52407.27,51790.46,M0000139,3526.8,4131.27,0,0,Susan Anderson
119,TRANSFER,171.76,C0001117,3674.58,3665.99,M0000351,1760.62,1928.94,0,0,Karen Lopez
120,PAYMENT,86.31,C0001437,1954.09,1867.78,M0000447,1921.97,2006.55,0,0,Karen Johnson
121,DEBIT,367.14,C0001352,2713.18,2694.82,M0001119,27.8,387.6,0,0,Elizabeth Moore
122,DEBIT,2449.26,C0001562,479.04,356.58,M0000032,1958.41,4358.68,0,0,Charles Hernandez
123,TRANSFER,572.36,C0000831,4754.89,4726.27,M0001516,3030.96,3591.87,0,0,Robert Thomas
124,TRANSFER,5569.23,C0001507,571.34,292.88,M0000188,37.67,5495.52,0,0,Mary Lopez
125,DEBIT,5808.43,C0001380,616.27,325.85,M0000186,461.99,6154.25,0,0,Mary Taylor
126,DEBIT,960.24,C0000860,4580.83,4532.82,M0001503,7548.37,8489.41,0,0,Charles Miller
127,TRANSFER,955.05,C0001485,12275.07,12227.32,M0000421,182.97,1118.92,0,0,Robert Garcia
128,PAYMENT,1379.35,C0000705,292.86,0.0,M0000440,731.13,2082.89,0,0,Susan Miller
129,DEBIT,126.22,C0001014,3896.48,3890.17,M0001217,746.23,869.93,0,0,James Williams
130,DEBIT,8912.57,C0001650,1870.46,1424.83,M0000404,4683.02,13417.34,0,0,Joseph Taylor
131,PAYMENT,1450.37,C0001526,60024.37,58574.0,M0000345,469.59,1890.95,0,0,Karen Gonzalez
132,CASH_OUT,224.62,C0000407,10484.47,10473.24,M0001200,4840.99,5061.12,0,0,John Martinez
133,PAYMENT,359.47,C0001064,68682.61,68323.14,M0000724,17957.46,18309.74,0,0,Jessica Martin
134,CASH_OUT,913.3,C0001383,92478.52,92432.86,M0000267,3040.33,3935.36,0,0,Thomas Lopez
135,PAYMENT,105984.76,C0000059,46.52,0.0,M0000774,556.77,104421.83,0,0,Jennifer Wilson
136,CASH_OUT,587.66,C0000277,11231.28,11201.9,M0000099,38733.42,39309.33,0,0,John Gonzalez
137,CASH_OUT,652.85,C0000266,2218.89,2186.25,M0001549,7727.16,8366.95,0,0,Jessica Anderson
138,CASH_OUT,57.74,C0001554,270.46,267.57,M0001651,5144.64,5201.23,0,0,Mary Miller
139,PAYMENT,2992.45,C0000828,23400.24,20407.79,M0000215,159.23,3091.83,0,0,Charles Moore
140,PAYMENT,65.71,C0000812,51.49,0.0,M0000461,2071.99,2136.39,0,0,David Hernandez
141,DEBIT,16865.93,C0000619,291.08,0.0,M0000148,1018.12,17546.73,0,0,Elizabeth Gonzalez
142,DEBIT,24965.69,C0000773,2923.82,1675.54,M0000193,92.64,24559.02,0,0,Sarah Davis
143,DEBIT,21018.51,C0000012,9922.67,8871.74,M0000014,633.7,21231.84,0,0,Mary Smith
144,CASH_OUT,1006.55,C0001087,5758.82,5708.49,M0000654,1333.33,2319.75,0,0,Michael Lopez
145,DEBIT,85.18,C0001242,1775.37,1771.11,M0000192,3394.01,3477.49,0,0,William Jackson
146,DEBIT,1315.07,C0000727,227.88,162.13,M0000091,2779.15,4067.92,0,0,Jessica Williams
147,DEBIT,326.39,C0000865,7271.55,7255.23,M0000319,2977.92,3297.78,0,0,Linda Gonzalez
148,CASH_OUT,1779.03,C0000057,6826.69,6737.74,M0000144,497.76,2241.21,0,0,Jennifer Johnson
149,PAYMENT,3629.91,C0001223,81178.36,77548.45,M0001457,2170.58,5727.89,0,0,Susan Smith
150,DEBIT,2626.79,C0000782,24328.96,24197.62,M0001315,1595.75,4170.0,0,0,Richard Garcia
151,DEBIT,833.52,C0000816,401.2,359.52,M0001635,1033.98,1850.83,0,0,William Brown
152,CASH_OUT,6626.77,C0000075,37847.11,37515.77,M0000594,1360.2,7854.43,0,0,Michael Williams
153,CASH_OUT,679.59,C0000378,52069.2,52035.22,M0000081,6068.39,6734.39,0,0,Joseph Moore
154,PAYMENT,29764.71,C0000518,8401.96,0.0,M0000872,2444.26,31613.68,0,0,Linda Martinez
155,DEBIT,437.79,C0000499,1384.75,1362.86,M0001555,706.85,1135.88,0,0,Michael Johnson
156,DEBIT,1036.33,C0000982,27576.65,27524.83,M0000592,969.43,1985.03,0,0,Joseph Martin
157,DEBIT,1082.66,C0000373,1752.29,1698.16,M0000893,20735.35,21796.36,0,0,Susan Davis
158,TRANSFER,1829.7,C0000204,1218.09,1126.6,M0000397,909.36,2702.47,0,0,David Williams
159,CASH_OUT,262.48,C0000848,1613.98,1600.86,M0001279,371.62,628.85,0,0,Thomas Smith
160,PAYMENT,147.08,C0001515,707.76,560.68,M0001232,126.92,271.06,0,0,Karen Martinez
161,CASH_OUT,36.41,C0000460,66.12,64.3,M0000619,553.54,589.22,0,0,James Lopez
162,CASH_OUT,123.2,C0000948,1272.38,1266.22,M0000631,4484.23,4604.97,0,0,Sarah Martinez
163,PAYMENT,45.74,C0000881,1451.32,1405.58,M0000262,3764.33,3809.16,0,0,Barbara Williams
164,TRANSFER,151.51,C0001648,3463.27,3455.69,M0000371,45.04,193.52,0,0,Charles Martin
165,DEBIT,2073.65,C0001501,7321.8,7218.12,M0001082,1886.5,3918.68,0,0,Karen Davis
166,PAYMENT,267.83,C0001518,463.79,195.96,M0000461,481.56,744.03,0,0,James Brown
167,CASH_OUT,462.01,C0001235,134.1,111.0,M0001470,11263.88,11716.65,0,0,Patricia Martin
168,CASH_OUT,21724.71,C0000763,2936.85,1850.61,M0000516,23.84,21314.06,0,0,Patricia Moore
169,PAYMENT,1064.24,C0001478,38.12,0.0,M0001079,48.53,1091.49,0,0,Susan Williams
170,DEBIT,181.07,C0000441,14898.06,14889.01,M0000866,12911.38,13088.83,0,0,Jessica Williams
171,CASH_OUT,155.22,C0000012,716.76,709.0,M0000864,2.66,154.78,0,0,Mary Smith
172,CASH_OUT,2906.95,C0000060,9144.39,8999.04,M0000755,4407.87,7256.68,0,0,John Lopez
173,CASH_OUT,1786.23,C0001003,1155.19,1065.88,M0000025,222.67,1973.18,0,0,Joseph Jones
174,CASH_OUT,97.66,C0000776,1096.83,1091.95,M0000254,3298.35,3394.06,0,0,Elizabeth Garcia
175,PAYMENT,3355.55,C0001361,87412.87,84057.32,M0001140,561.34,3849.78,0,0,Michael Jones
176,DEBIT,2912.37,C0000765,4636.3,4490.68,M0000019,117.84,2971.96,0,0,William Moore
177,PAYMENT,341.62,C0001503,395.6,53.98,M0001171,533.85,868.64,0,0,Richard Davis
178,CASH_OUT,203.3,C0001108,3092.8,3082.64,M0000812,2403.67,2602.9,0,0,David Smith
179,PAYMENT,408.51,C0001404,3534.98,3126.47,M0001233,143.39,543.73,0,0,Barbara Garcia
180,CASH_OUT,634.07,C0001124,238.77,207.07,M0001085,1046.65,1668.04,0,0,Richard Gonzalez
181,DEBIT,10151.61,C0000033,994.34,486.76,M0000726,525.24,10473.82,0,0,John Gonzalez
182,TRANSFER,2113.76,C0000105,362.08,256.39,M0001008,8951.4,11022.88,0,0,Elizabeth Gonzalez
183,CASH_OUT,551.16,C0001097,1291.7,1264.14,M0000944,75441.27,75981.41,0,0,James Jackson
184,TRANSFER,15897.94,C0000060,2351.0,1556.1,M0001420,3050.7,18630.68,0,0,John Lopez
185,CASH_OUT,1618.06,C0000425,2441.43,2360.53,M0001380,411.31,1997.01,0,0,Mary Taylor
186,CASH_OUT,809.09,C0000918,56.61,16.16,M0001602,1283.77,2076.68,0,0,Joseph Williams
187,TRANSFER,608.11,C0000042,29789.99,29759.58,M0000966,63.38,659.33,0,0,Barbara Martinez
188,DEBIT,8102.16,C0000913,110.46,0.0,M0000079,73.57,8013.69,0,0,David Miller
189,CASH_OUT,2231.1,C0001041,1325.14,1213.58,M0000264,7029.91,9216.39,0,0,Jessica Jones
190,TRANSFER,2468.46,C0001183,1377.41,1253.99,M0001354,3713.52,6132.61,0,0,David Jackson
191,PAYMENT,13.74,C0000855,1721.5,1707.76,M0000966,97.14,110.61,0,0,Susan Thomas
192,DEBIT,421.69,C0001286,1369.3,1348.22,M0000540,2130.37,2543.63,0,0,Linda Taylor
193,CASH_OUT,1072.36,C0001537,973.73,920.11,M0001459,606.23,1657.14,0,0,Thomas Martin
194,PAYMENT,467.92,C0000585,16407.42,15939.5,M0000641,333.34,791.9,0,0,Patricia Lopez
195,TRANSFER,1205.56,C0001653,877.81,817.53,M0001333,10094.38,11275.83,0,0,Susan Martinez
196,TRANSFER,921.14,C0000521,23110.54,23064.48,M0000230,306.32,1209.04,0,0,Jennifer Jackson
197,PAYMENT,2144.93,C0001319,5098.45,2953.52,M0000445,35846.97,37949.0,0,0,Thomas Jackson
198,TRANSFER,648.93,C0000873,15709.82,15677.37,M0001656,4298.93,4934.88,0,0,Linda Davis
199,TRANSFER,197.91,C0000708,2269.01,2259.11,M0000549,1815.64,2009.59,0,0,Michael Johnson
200,CASH_OUT,547.13,C0001363,4027.58,4000.22,M0001048,8176.23,8712.42,0,0,John Anderson
201,PAYMENT,2462.43,C0000448,1600.91,0.0,M0000667,3491.37,5904.55,0,0,Michael Jackson
202,TRANSFER,115.17,C0000020,1491.12,1485.36,M0000668,109.79,222.66,0,0,Jennifer Gonzalez
203,DEBIT,579.84,C0000546,1871.07,1842.08,M0001133,16879.06,17447.3,0,0,John Taylor
204,DEBIT,2082.46,C0000301,2827.87,2723.75,M0000756,175.04,2215.85,0,0,Karen Brown
205,PAYMENT,16.06,C0001586,6663.69,6647.63,M0000572,10.06,25.8,0,0,Richard Wilson
206,DEBIT,89.99,C0001330,15525.07,15520.57,M0000530,1203.38,1291.57,0,0,Thomas Martinez
207,CASH_OUT,14635.83,C0000418,13333.55,12601.76,M0001216,1201.91,15545.02,0,0,Sarah Davis
208,TRANSFER,8738.29,C0001206,50.06,0.0,M0000250,83.23,8646.75,0,0,Michael Taylor
209,DEBIT,24180.43,C0000871,436.59,0.0,M0001651,164.67,23861.49,0,0,Sarah Jackson
210,TRANSFER,207.91,C0000438,450.3,439.9,M0000492,3.86,207.61,0,0,Linda Johnson
211,DEBIT,4692.64,C0000613,39002.71,38768.08,M0001506,2342.4,6941.19,0,0,Linda Garcia
212,CASH_OUT,8418.49,C0000716,382.13,0.0,M0000871,9037.8,17287.92,0,0,Mary Rodriguez
213,CASH_OUT,228.62,C0000487,8568.1,8556.67,M0000709,1702.69,1926.74,0,0,Mary Jackson
214,TRANSFER,3899.26,C0000214,3035.22,2840.26,M0000869,1942.61,5763.88,0,0,Mary Taylor
215,TRANSFER,2164.21,C0000937,4282.51,4174.3,M0000136,502.27,2623.2,0,0,Jessica Thomas
216,DEBIT,166.93,C0001385,884.79,876.44,M0001192,95.78,259.37,0,0,William Brown
217,TRANSFER,455.6,C0000248,669.14,646.36,M0000108,11309.97,11756.46,0,0,John Martin
218,DEBIT,773.82,C0000295,4279.09,4240.4,M0000173,489.97,1248.31,0,0,James Johnson
219,PAYMENT,187.56,C0001600,5591.52,5403.96,M0000670,712.25,896.06,0,0,Susan Taylor
220,CASH_OUT,21399.43,C0001106,2883.69,1813.72,M0001329,471.66,21443.1,0,0,David Taylor
221,CASH_OUT,3202.93,C0000118,2744.77,2584.62,M0000481,847.8,3986.67,0,0,Jennifer Jones
222,CASH_OUT,98.58,C0000139,1139.09,1134.16,M0001170,60.4,157.01,1,0,Karen Williams
223,PAYMENT,2504.94,C0000955,12295.07,9790.13,M0000817,1780.95,4235.79,0,0,Richard Wilson
224,CASH_OUT,4195.12,C0000933,1849.18,1639.42,M0000347,17604.7,21715.92,0,0,Richard Lopez
225,TRANSFER,274.58,C0000733,339.02,325.29,M0000504,2890.82,3159.91,0,0,Elizabeth Thomas
226,TRANSFER,450.57,C0000890,4710.33,4687.8,M0000983,2772.53,3214.09,0,0,Robert Hernandez
227,CASH_OUT,7286.63,C0001627,279.24,0.0,M0000303,135.01,7275.91,0,0,Patricia Rodriguez
228,DEBIT,42093.74,C0001470,2384.35,279.66,M0000657,483.18,41735.05,0,0,Thomas Hernandez
229,DEBIT,243.9,C0000523,7670.82,7658.62,M0001045,188.98,428.0,0,0,Jessica Thomas
230,TRANSFER,2949.14,C0001452,5576.73,5429.27,M0001306,79843.92,82734.08,0,0,Joseph Garcia
231,DEBIT,3675.7,C0001198,251.36,67.57,M0000199,532.03,4134.22,0,0,David Williams
232,DEBIT,103.46,C0001163,17485.13,17479.96,M0000564,733.79,835.18,0,0,Robert Garcia
233,CASH_OUT,704.28,C0000210,17992.71,17957.5,M0001005,1439.09,2129.28,0,0,Charles Johnson
234,DEBIT,44770.86,C0000483,5714.13,3475.59,M0000498,8851.98,52727.42,0,0,Barbara Brown
235,CASH_OUT,2065.28,C0001363,5565.71,5462.45,M0000153,522.7,2546.67,0,0,John Anderson
236,PAYMENT,14906.29,C0001523,21906.49,7000.2,M0000475,137.44,14745.6,0,0,John Moore
237,PAYMENT,1414.05,C0000853,1074.07,0.0,M0000781,113.63,1499.4,0,0,Patricia Martin
238,CASH_OUT,5205.87,C0000118,368.07,107.78,M0000664,1210.1,6311.85,0,0,Jennifer Jones
239,TRANSFER,254.19,C0000103,725.17,712.46,M0001505,7763.12,8012.23,0,0,Elizabeth Williams
240,CASH_OUT,123.67,C0001058,340161.59,340155.41,M0001454,41.75,162.95,0,0,James Martinez
241,PAYMENT,2137.52,C0001132,1024.53,0.0,M0001131,403.43,2498.2,0,0,Mary Martinez
242,PAYMENT,651.36,C0000538,256.84,0.0,M0001630,1841.9,2480.23,0,0,James Miller
243,PAYMENT,833.12,C0000489,6323.39,5490.27,M0000937,480.49,1296.95,0,0,Patricia Jackson
244,TRANSFER,898.73,C0001080,8074.98,8030.04,M0000978,21996.03,22876.79,0,0,Patricia Martin
245,TRANSFER,1588.18,C0000546,9589.27,9509.86,M0001010,2051.73,3608.15,0,0,John Taylor
246,TRANSFER,1551.81,C0000475,23364.49,23286.9,M0001012,2530.02,4050.79,0,0,Patricia Jackson
247,TRANSFER,252.69,C0001615,2849.24,2836.61,M0000858,110.33,357.97,0,0,Thomas Davis
248,DEBIT,14110.35,C0000373,5917.92,5212.4,M0000491,578.92,14407.06,0,0,Susan Davis
249,DEBIT,4095.91,C0000844,722.23,517.43,M0000421,2440.28,6454.27,0,0,Linda Hernandez
250,DEBIT,3412.32,C0001463,460.57,289.95,M0000696,7.56,3351.63,0,0,Charles Smith
251,PAYMENT,708.03,C0000949,471.32,0.0,M0000117,68528.51,69222.38,0,0,Robert Jackson
252,TRANSFER,64.84,C0001058,136058.71,136055.47,M0001167,4233.08,4296.62,0,0,James Martinez
253,TRANSFER,1924.5,C0001651,9736.5,9640.28,M0001160,911.26,2797.27,0,0,Susan Moore
254,TRANSFER,468.29,C0000776,1621.81,1598.4,M0000273,21254.41,21713.33,0,0,Elizabeth Garcia
255,TRANSFER,18358.81,C0000013,8996.3,8078.36,M0001119,48.07,18039.7,0,0,Sarah Martin
